run_id,window_id,bar_offset,equity
BTC_1d_trend_following,16,15,1049.728784749015
BTC_1d_trend_following,16,16,1047.6978701512196
BTC_1d_trend_following,16,17,1053.4095449757167
BTC_1d_trend_following,16,18,1079.4245359349554
BTC_1d_trend_following,16,19,1056.5020993695039
BTC_1d_trend_following,17,0,1060.5329846170164
BTC_1d_trend_following,17,1,1076.1536160232
BTC_1d_trend_following,17,2,1072.1965510182918
BTC_1d_trend_following,17,3,1043.5467821939378
BTC_1d_trend_following,17,4,1073.3608066245297
BTC_1d_trend_following,17,5,1061.5463294236952
BTC_1d_trend_following,17,6,1052.936989522335
BTC_1d_trend_following,17,7,1053.9136167415706
BTC_1d_trend_following,17,8,1070.1763261245937
BTC_1d_trend_following,17,9,1083.6614283012716
BTC_1d_trend_following,17,10,1084.2068385169478
BTC_1d_trend_following,17,11,1081.5905967739868
BTC_1d_trend_following,17,12,1088.20991414381
BTC_1d_trend_following,17,13,1083.5125882322284
BTC_1d_trend_following,17,14,1082.1572193510465
BTC_1d_trend_following,17,15,1090.7322154292142
BTC_1d_trend_following,17,16,1082.4987383693262
BTC_1d_trend_following,17,17,1061.3580444636027
BTC_1d_trend_following,17,18,1063.8797396815387
BTC_1d_trend_following,17,19,1076.6299345475115
BTC_1d_trend_following,18,0,1077.1353857682993
BTC_1d_trend_following,18,1,1079.0680983837678
BTC_1d_trend_following,18,2,1066.0452178407284
BTC_1d_trend_following,18,3,1077.3946508323293
BTC_1d_trend_following,18,4,1079.1955311223667
BTC_1d_trend_following,18,5,1085.0059878119023
BTC_1d_trend_following,18,6,1085.008886363227
BTC_1d_trend_following,18,7,1094.730265187529
BTC_1d_trend_following,18,8,1092.6323351465498
BTC_1d_trend_following,18,9,1081.6364218968783
BTC_1d_trend_following,18,10,1082.7169086630247
BTC_1d_trend_following,18,11,1078.9470838659595
BTC_1d_trend_following,18,12,1077.3527253578106
BTC_1d_trend_following,18,13,1075.5754993169771
BTC_1d_trend_following,18,14,1079.4439266189288
BTC_1d_trend_following,18,15,1062.9118320988266
BTC_1d_trend_following,18,16,1050.9706805582155
BTC_1d_trend_following,18,17,1054.5713024216982
BTC_1d_trend_following,18,18,1074.3508096224243
BTC_1d_trend_following,18,19,1079.57870925553
BTC_1d_trend_following,19,0,989.2524025431925
BTC_1d_trend_following,19,1,989.2524025431925
BTC_1d_trend_following,19,2,989.2524025431925
BTC_1d_trend_following,19,3,989.2524025431925
BTC_1d_trend_following,19,4,989.2524025431925
BTC_1d_trend_following,19,5,989.2524025431925
BTC_1d_trend_following,19,6,989.2524025431925
BTC_1d_trend_following,19,7,989.2524025431925
BTC_1d_trend_following,19,8,989.2524025431925
BTC_1d_trend_following,19,9,989.2524025431925
BTC_1d_trend_following,19,10,989.2524025431925
BTC_1d_trend_following,19,11,985.3446587460057
BTC_1d_trend_following,19,12,988.6596049983818
BTC_1d_trend_following,19,13,984.9546146803057
BTC_1d_trend_following,19,14,982.292085656785
BTC_1d_trend_following,19,15,984.7896454570565
BTC_1d_trend_following,19,16,981.89086994096
BTC_1d_trend_following,19,17,982.7005111915404
BTC_1d_trend_following,19,18,982.6961567464438
BTC_1d_trend_following,19,19,986.4233832882509
BTC_1d_trend_following,20,0,970.4402929519613
BTC_1d_trend_following,20,1,971.0938414718944
BTC_1d_trend_following,20,2,972.6850437784849
BTC_1d_trend_following,20,3,972.0730647183022
BTC_1d_trend_following,20,4,967.3592227641273
BTC_1d_trend_following,20,5,966.6464767797544
BTC_1d_trend_following,20,6,966.2762532124548
BTC_1d_trend_following,20,7,963.6996915531962
BTC_1d_trend_following,20,8,964.1198197534897
BTC_1d_trend_following,20,9,960.3884996461977
BTC_1d_trend_following,20,10,950.0432727734416
BTC_1d_trend_following,20,11,955.4086769935002
BTC_1d_trend_following,20,12,954.4226315568324
BTC_1d_trend_following,20,13,954.4226315568324
BTC_1d_trend_following,20,14,954.4226315568324
BTC_1d_trend_following,20,15,954.4226315568324
BTC_1d_trend_following,20,16,954.4226315568324
BTC_1d_trend_following,20,17,954.4226315568324
BTC_1d_trend_following,20,18,954.4226315568324
BTC_1d_trend_following,20,19,954.4226315568324
BTC_1d_trend_following,21,0,970.8672133195037
BTC_1d_trend_following,21,1,970.8672133195037
BTC_1d_trend_following,21,2,970.8672133195037
BTC_1d_trend_following,21,3,970.8672133195037
BTC_1d_trend_following,21,4,970.8672133195037
BTC_1d_trend_following,21,5,970.8672133195037
BTC_1d_trend_following,21,6,970.8672133195037
BTC_1d_trend_following,21,7,970.8672133195037
BTC_1d_trend_following,21,8,970.8672133195037
BTC_1d_trend_following,21,9,970.8672133195037
BTC_1d_trend_following,21,10,970.8672133195037
BTC_1d_trend_following,21,11,970.8672133195037
BTC_1d_trend_following,21,12,970.8672133195037
BTC_1d_trend_following,21,13,970.8672133195037
BTC_1d_trend_following,21,14,970.8672133195037
BTC_1d_trend_following,21,15,964.5638523317347
BTC_1d_trend_following,21,16,962.4418458259518
BTC_1d_trend_following,21,17,956.8940234239988
BTC_1d_trend_following,21,18,959.4759657446821
BTC_1d_trend_following,21,19,945.7639892337934
BTC_1d_trend_following,22,0,938.7128221735818
BTC_1d_trend_following,22,1,931.9698606295879
BTC_1d_trend_following,22,2,931.0349434711743
BTC_1d_trend_following,22,3,931.0349434711743
BTC_1d_trend_following,22,4,931.0349434711743
BTC_1d_trend_following,22,5,931.0349434711743
BTC_1d_trend_following,22,6,931.0349434711743
