run_id,window_id,bar_offset,equity
BTC_1d_breakout,2,13,1000.0
BTC_1d_breakout,2,14,1000.0
BTC_1d_breakout,2,15,1000.0
BTC_1d_breakout,2,16,1005.238497796126
BTC_1d_breakout,2,17,1004.9332964151101
BTC_1d_breakout,2,18,998.4222698885378
BTC_1d_breakout,2,19,997.7007283741032
BTC_1d_breakout,3,0,1001.8824570867303
BTC_1d_breakout,3,1,990.4016518882445
BTC_1d_breakout,3,2,993.2069425845023
BTC_1d_breakout,3,3,993.493570765313
BTC_1d_breakout,3,4,993.6044363824192
BTC_1d_breakout,3,5,992.5803975264103
BTC_1d_breakout,3,6,985.6018453117364
BTC_1d_breakout,3,7,984.5370457125242
BTC_1d_breakout,3,8,984.5370457125242
BTC_1d_breakout,3,9,984.5370457125242
BTC_1d_breakout,3,10,984.5370457125242
BTC_1d_breakout,3,11,984.5370457125242
BTC_1d_breakout,3,12,984.5370457125242
BTC_1d_breakout,3,13,984.5370457125242
BTC_1d_breakout,3,14,984.5370457125242
BTC_1d_breakout,3,15,984.5370457125242
BTC_1d_breakout,3,16,984.5370457125242
BTC_1d_breakout,3,17,984.5370457125242
BTC_1d_breakout,3,18,984.5370457125242
BTC_1d_breakout,3,19,984.5370457125242
BTC_1d_breakout,4,0,984.5370457125242
BTC_1d_breakout,4,1,984.5370457125242
BTC_1d_breakout,4,2,984.5370457125242
BTC_1d_breakout,4,3,984.5370457125242
BTC_1d_breakout,4,4,984.5370457125242
BTC_1d_breakout,4,5,984.5370457125242
BTC_1d_breakout,4,6,984.5370457125242
BTC_1d_breakout,4,7,984.5370457125242
BTC_1d_breakout,4,8,984.5370457125242
BTC_1d_breakout,4,9,984.5370457125242
BTC_1d_breakout,4,10,984.5370457125242
BTC_1d_breakout,4,11,984.5370457125242
BTC_1d_breakout,4,12,984.5370457125242
BTC_1d_breakout,4,13,984.5370457125242
BTC_1d_breakout,4,14,984.5370457125242
BTC_1d_breakout,4,15,977.4131767898738
BTC_1d_breakout,4,16,968.0080387369853
BTC_1d_breakout,4,17,965.1251896541914
BTC_1d_breakout,4,18,960.7499561488446
BTC_1d_breakout,4,19,969.0856310660615
BTC_1d_breakout,5,0,966.6143098308464
BTC_1d_breakout,5,1,961.2724442826506
BTC_1d_breakout,5,2,957.7199884777735
BTC_1d_breakout,5,3,967.9416172285974
BTC_1d_breakout,5,4,966.7686346397278
BTC_1d_breakout,5,5,969.3841734947065
BTC_1d_breakout,5,6,960.9443740901559
BTC_1d_breakout,5,7,952.8506902480582
BTC_1d_breakout,5,8,952.7492269690176
BTC_1d_breakout,5,9,951.5212697307768
BTC_1d_breakout,5,10,954.1591137363546
BTC_1d_breakout,5,11,959.1471156171525
BTC_1d_breakout,5,12,958.5750304312626
BTC_1d_breakout,5,13,954.5100257447259
BTC_1d_breakout,5,14,954.7190233287597
BTC_1d_breakout,5,15,955.8464229106157
BTC_1d_breakout,5,16,961.6617278583682
BTC_1d_breakout,5,17,961.0562352589494
BTC_1d_breakout,5,18,971.3553786008023
BTC_1d_breakout,5,19,968.4899549759548
BTC_1d_breakout,6,0,1002.7793797682903
BTC_1d_breakout,6,1,1009.7948973150314
BTC_1d_breakout,6,2,1011.4984958099143
BTC_1d_breakout,6,3,1017.8359179906442
BTC_1d_breakout,6,4,1018.1085666855016
BTC_1d_breakout,6,5,1015.286265652994
BTC_1d_breakout,6,6,1015.9326064770046
BTC_1d_breakout,6,7,1019.4849523429348
BTC_1d_breakout,6,8,1015.0598554244947
BTC_1d_breakout,6,9,1011.5212710068854
BTC_1d_breakout,6,10,1009.5851384390005
BTC_1d_breakout,6,11,1011.5343443827902
BTC_1d_breakout,6,12,1018.0179131446878
BTC_1d_breakout,6,13,1019.5857549518853
BTC_1d_breakout,6,14,1019.1788289250369
