asset,cost_drag_pct,data_ok,fee_bps,fees_usd,max_drawdown_pct,max_drawdown_pct_config,max_position_fraction,risk_denial_rate,risk_denials_count,risk_grid_key,risk_rules_triggered,sharpe_ratio,slippage_bps,slippage_drag_usd,stopped_by_risk,strategy,strategy_family,timeframe,total_return_pct,trade_count,turnover_ratio,verdict,verdict_reasons
SOL,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,254,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,mean_reversion,rsi_bollinger_mr,1d,0.0,0,0.0,insufficient_trades,['trade_count=0 < 5']
SOL,100.00000000000043,True,40.0,0.4002,46.13409636548179,0.1,0.1,0.9091,10,pos0.1_dd0.1,"['max_drawdown_pct', 'max_position_fraction']",0.20870998693247503,5.0,0.04999999999999716,True,grid,grid,1d,17.169764446864384,1,0.1001,insufficient_trades,['trade_count=1 < 5']
SOL,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,845,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,ema_crossover,trend_ema_donchian,1d,0.0,0,0.0,insufficient_trades,['trade_count=0 < 5']
SOL,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,115,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,donchian_breakout,trend_ema_donchian,1d,0.0,0,0.0,insufficient_trades,['trade_count=0 < 5']
SOL,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,202,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,rsi_mean_reversion,rsi_bollinger_mr,1d,0.0,0,0.0,insufficient_trades,['trade_count=0 < 5']
SOL,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,101,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,bollinger_mean_reversion,rsi_bollinger_mr,1d,0.0,0,0.0,insufficient_trades,['trade_count=0 < 5']
SOL,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,7,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,atr_breakout,breakout_atr,1d,0.0,0,0.0,insufficient_trades,['trade_count=0 < 5']
SOL,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,3346,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,trend_following,trend_ema_donchian,4h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 10']
SOL,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,348,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,breakout,breakout_atr,4h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 10']
SOL,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,780,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,mean_reversion,rsi_bollinger_mr,4h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 10']
SOL,100.00000000000513,True,40.0,1.8333238349876302,2.1151076100074846,0.1,0.1,0.25,2,pos0.1_dd0.1,['max_position_fraction'],-0.978514254549689,5.0,0.22916072496350637,False,grid,grid,4h,-2.1080124202138903,6,0.4583,insufficient_trades,['trade_count=6 < 10']
SOL,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,3371,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,ema_crossover,trend_ema_donchian,4h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 10']
SOL,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,344,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,donchian_breakout,trend_ema_donchian,4h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 10']
SOL,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,812,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,rsi_mean_reversion,rsi_bollinger_mr,4h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 10']
SOL,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,391,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,bollinger_mean_reversion,rsi_bollinger_mr,4h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 10']
SOL,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,34,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,atr_breakout,breakout_atr,4h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 10']
SOL,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,8679,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,trend_following,trend_ema_donchian,1h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 20']
SOL,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,520,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,breakout,breakout_atr,1h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 20']
SOL,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,1728,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,mean_reversion,rsi_bollinger_mr,1h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 20']
SOL,100.00000000000118,True,40.0,5.3838883527456005,10.107674245551125,0.1,0.1,0.1481,4,pos0.1_dd0.1,"['max_drawdown_pct', 'max_position_fraction', 'max_trades_per_day']",-0.10323736234116122,5.0,0.6729673252481376,True,grid,grid,1h,-1.9873494269283698,23,1.346,blocked_risk,['safety_stop']
SOL,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,8416,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,ema_crossover,trend_ema_donchian,1h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 20']
SOL,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,514,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,donchian_breakout,trend_ema_donchian,1h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 20']
SOL,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,2189,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,rsi_mean_reversion,rsi_bollinger_mr,1h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 20']
SOL,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,1137,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,bollinger_mean_reversion,rsi_bollinger_mr,1h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 20']
SOL,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,44,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,atr_breakout,breakout_atr,1h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 20']
BTC,0.0,True,40.0,0.0,0.0,0.15,0.1,1.0,925,pos0.1_dd0.15,['max_position_fraction'],0.0,5.0,0.0,False,trend_following,trend_ema_donchian,1d,0.0,0,0.0,insufficient_trades,['trade_count=0 < 5']
BTC,0.0,True,40.0,0.0,0.0,0.15,0.1,1.0,120,pos0.1_dd0.15,['max_position_fraction'],0.0,5.0,0.0,False,breakout,breakout_atr,1d,0.0,0,0.0,insufficient_trades,['trade_count=0 < 5']
