asset,bh_max_drawdown_pct,bh_return_pct,calmar_like,candle_count,cost_drag_pct,data_ok,drawdown_reduction_vs_bh,fee_bps,max_drawdown_pct,overlay,risk_adjusted_alpha,run_id,sharpe_ratio,strategy,time_in_market_pct,timeframe,total_return_pct,trade_count,turnover_ratio,ulcer_index,variant
SOL,21.2167,-14.6053,-0.5127,1831,100.00000000000044,True,12.3962,40.0,8.820551940213198,vol,1.1431,SOL_1d_donchian_breakout_fast_vol,-0.526849324369837,donchian_breakout,35.15,1d,-4.522376288136389,11,1.5281,4.2759,fast
SOL,21.2167,-14.6053,-0.3959,1831,99.9999999999989,True,11.1588,40.0,10.057895065638833,panic,1.0563,SOL_1d_donchian_breakout_fast_panic,-0.3215977605262244,donchian_breakout,29.89,1d,-3.9814449317511276,14,2.4605,5.0343,fast
SOL,21.2167,-14.6053,-0.5163,1831,99.99999999999953,True,14.792,40.0,6.424718903183837,both,1.757,SOL_1d_donchian_breakout_fast_both,-0.5046515449844634,donchian_breakout,29.89,1d,-3.3169791490961753,14,1.6238,2.7651,fast
SOL,21.2167,-14.6053,0.0,1831,0.0,True,21.2167,40.0,0.0,off,14.6053,SOL_1d_atr_breakout_baseline_off,0.0,atr_breakout,0.0,1d,0.0,0,0.0,0.0,baseline
SOL,21.2167,-14.6053,0.0,1831,0.0,True,21.2167,40.0,0.0,vol,14.6053,SOL_1d_atr_breakout_baseline_vol,0.0,atr_breakout,0.0,1d,0.0,0,0.0,0.0,baseline
SOL,21.2167,-14.6053,0.0,1831,0.0,True,21.2167,40.0,0.0,panic,14.6053,SOL_1d_atr_breakout_baseline_panic,0.0,atr_breakout,0.0,1d,0.0,0,0.0,0.0,baseline
SOL,21.2167,-14.6053,0.0,1831,0.0,True,21.2167,40.0,0.0,both,14.6053,SOL_1d_atr_breakout_baseline_both,0.0,atr_breakout,0.0,1d,0.0,0,0.0,0.0,baseline
SOL,21.2167,-14.6053,0.0,1831,0.0,True,21.2167,40.0,0.0,off,14.6053,SOL_1d_atr_breakout_slow_off,0.0,atr_breakout,0.0,1d,0.0,0,0.0,0.0,slow
SOL,21.2167,-14.6053,0.0,1831,0.0,True,21.2167,40.0,0.0,vol,14.6053,SOL_1d_atr_breakout_slow_vol,0.0,atr_breakout,0.0,1d,0.0,0,0.0,0.0,slow
SOL,21.2167,-14.6053,0.0,1831,0.0,True,21.2167,40.0,0.0,panic,14.6053,SOL_1d_atr_breakout_slow_panic,0.0,atr_breakout,0.0,1d,0.0,0,0.0,0.0,slow
SOL,21.2167,-14.6053,0.0,1831,0.0,True,21.2167,40.0,0.0,both,14.6053,SOL_1d_atr_breakout_slow_both,0.0,atr_breakout,0.0,1d,0.0,0,0.0,0.0,slow
SOL,21.2167,-14.6053,0.0,1831,0.0,True,21.2167,40.0,0.0,off,14.6053,SOL_1d_atr_breakout_fast_off,0.0,atr_breakout,0.0,1d,0.0,0,0.0,0.0,fast
SOL,21.2167,-14.6053,0.0,1831,0.0,True,21.2167,40.0,0.0,vol,14.6053,SOL_1d_atr_breakout_fast_vol,0.0,atr_breakout,0.0,1d,0.0,0,0.0,0.0,fast
SOL,21.2167,-14.6053,0.0,1831,0.0,True,21.2167,40.0,0.0,panic,14.6053,SOL_1d_atr_breakout_fast_panic,0.0,atr_breakout,0.0,1d,0.0,0,0.0,0.0,fast
SOL,21.2167,-14.6053,0.0,1831,0.0,True,21.2167,40.0,0.0,both,14.6053,SOL_1d_atr_breakout_fast_both,0.0,atr_breakout,0.0,1d,0.0,0,0.0,0.0,fast
SOL,21.2167,-14.6053,-0.5474,1831,99.9999999999981,True,-1.739,40.0,22.955734389200778,off,0.0888,SOL_1d_trend_following_baseline_off,-0.5292533525592387,trend_following,63.92,1d,-12.566456241294397,5,1.2245,11.9012,baseline
SOL,21.2167,-14.6053,-0.4603,1831,99.99999999999848,True,4.8327,40.0,16.383998134182644,vol,0.4312,SOL_1d_trend_following_baseline_vol,-0.5014637043530151,trend_following,43.65,1d,-7.541089058133322,9,1.5354,7.8595,baseline
SOL,21.2167,-14.6053,-0.4916,1831,99.99999999999967,True,3.8882,40.0,17.32858150258182,panic,0.3512,SOL_1d_trend_following_baseline_panic,-0.3930683084340252,trend_following,63.37,1d,-8.518995059346935,13,2.5585,9.5623,baseline
SOL,21.2167,-14.6053,-0.5423,1831,100.00000000000063,True,10.6224,40.0,10.594295938098687,both,0.8363,SOL_1d_trend_following_baseline_both,-0.6484434884597001,trend_following,37.08,1d,-5.745432334761688,34,3.5871,5.2909,baseline
SOL,21.2167,-14.6053,-0.626,1831,99.99999999999808,True,0.2095,40.0,21.007249158146852,off,0.0692,SOL_1d_trend_following_slow_off,-0.5810933051125261,trend_following,64.46,1d,-13.151409776224101,5,1.2104,10.8687,slow
SOL,21.2167,-14.6053,-0.5112,1831,100.00000000000038,True,7.5631,40.0,13.653654710045931,vol,0.5585,SOL_1d_trend_following_slow_vol,-0.4508042249314687,trend_following,40.09,1d,-6.979258201648883,9,1.6263,6.3975,slow
SOL,21.2167,-14.6053,-0.637,1831,100.00000000000023,True,4.9007,40.0,16.316060293830034,panic,0.2582,SOL_1d_trend_following_slow_panic,-0.4824086488783022,trend_following,43.96,1d,-10.392559129166456,19,3.5193,9.1168,slow
SOL,21.2167,-14.6053,-0.6344,1831,99.99999999999648,True,11.4383,40.0,9.778431859215432,both,0.8592,SOL_1d_trend_following_slow_both,-0.6066663426575369,trend_following,35.08,1d,-6.203371722002316,34,4.0642,4.9547,slow
SOL,21.2167,-14.6053,-0.5137,1831,100.00000000000115,True,-0.7959,40.0,22.012651574193594,off,0.1498,SOL_1d_trend_following_fast_off,-0.46326940860015015,trend_following,63.62,1d,-11.307550977362757,5,1.2273,11.4108,fast
SOL,21.2167,-14.6053,-0.063,1831,100.00000000000028,True,13.9025,40.0,7.3142298131691295,vol,1.9338,SOL_1d_trend_following_fast_vol,-0.016779553648254595,trend_following,42.92,1d,-0.4607075011560482,9,1.3927,3.097,fast
SOL,21.2167,-14.6053,-0.3878,1831,100.00000000000027,True,7.0783,40.0,14.13846065901935,panic,0.6452,SOL_1d_trend_following_fast_panic,-0.24121050615275402,trend_following,47.19,1d,-5.483486234316297,28,4.357,8.1832,fast
SOL,21.2167,-14.6053,-0.1016,1831,100.00000000000115,True,15.6116,40.0,5.605146892122244,both,2.5041,SOL_1d_trend_following_fast_both,-0.04806821308056034,trend_following,39.1,1d,-0.5694926971263158,36,3.6427,2.7882,fast
SOL,5.0215,-0.6453,-0.6417,6603,99.99999999999802,True,0.391,40.0,4.630507707302704,off,-0.5024,SOL_4h_ema_crossover_baseline_off,-1.566987979365095,ema_crossover,59.47,4h,-2.9714880921113607,12,2.3332,3.1263,baseline
SOL,5.0215,-0.6453,-0.601,6603,100.00000000000237,True,0.391,40.0,4.630507707302672,vol,-0.4617,SOL_4h_ema_crossover_baseline_vol,-1.4686826900314736,ema_crossover,59.47,4h,-2.782955139300759,12,2.2479,3.1206,baseline
SOL,5.0215,-0.6453,-0.8933,6603,99.99999999999987,True,1.9471,40.0,3.0743453771184135,panic,-0.6834,SOL_4h_ema_crossover_baseline_panic,-2.925004431759778,ema_crossover,34.83,4h,-2.746422586940116,42,4.8128,1.8951,baseline
SOL,5.0215,-0.6453,-0.8931,6603,100.00000000000078,True,1.9525,40.0,3.06897877251198,both,-0.6829,SOL_4h_ema_crossover_baseline_both,-2.9200273909674506,ema_crossover,34.83,4h,-2.7410378258201944,42,4.8088,1.8904,baseline
SOL,5.0215,-0.6453,-0.4501,6603,99.99999999999942,True,0.8619,40.0,4.159555711227617,off,-0.295,SOL_4h_ema_crossover_slow_off,-0.981730159840209,ema_crossover,57.63,4h,-1.8723134305778333,8,1.5745,2.7221,slow
SOL,5.0215,-0.6453,-0.4501,6603,99.99999999999942,True,0.8619,40.0,4.159555711227617,vol,-0.295,SOL_4h_ema_crossover_slow_vol,-0.981730159840209,ema_crossover,57.63,4h,-1.8723134305778333,8,1.5745,2.7221,slow
SOL,5.0215,-0.6453,-0.4788,6603,99.99999999999936,True,2.1806,40.0,2.840886322400329,panic,-0.2517,SOL_4h_ema_crossover_slow_panic,-1.0974498498467518,ema_crossover,33.26,4h,-1.3603296454331826,38,4.4609,1.5212,slow
SOL,5.0215,-0.6453,-0.4788,6603,99.99999999999936,True,2.1806,40.0,2.840886322400329,both,-0.2517,SOL_4h_ema_crossover_slow_both,-1.0974498498467518,ema_crossover,33.26,4h,-1.3603296454331826,38,4.4609,1.5212,slow
SOL,5.0215,-0.6453,-0.718,6603,99.99999999999905,True,-1.0049,40.0,6.026364643667218,off,-0.611,SOL_4h_ema_crossover_fast_off,-2.352671227659412,ema_crossover,54.47,4h,-4.327161141236343,16,3.0721,3.7787,fast
SOL,5.0215,-0.6453,-0.6561,6603,99.99999999999882,True,-0.8026,40.0,5.824053781299039,vol,-0.5453,SOL_4h_ema_crossover_fast_vol,-2.1060684946280253,ema_crossover,54.47,4h,-3.820908410960908,16,2.9582,3.5762,fast
SOL,5.0215,-0.6453,-0.8125,6603,99.99999999999787,True,1.5524,40.0,3.469058992778582,panic,-0.6265,SOL_4h_ema_crossover_fast_panic,-3.013120852017907,ema_crossover,33.71,4h,-2.8186331600186576,34,4.2191,2.0552,fast
SOL,5.0215,-0.6453,-0.8125,6603,99.99999999999787,True,1.5524,40.0,3.469058992778582,both,-0.6265,SOL_4h_ema_crossover_fast_both,-3.013120852017907,ema_crossover,33.71,4h,-2.8186331600186576,34,4.2191,2.0552,fast
SOL,5.0215,-0.6453,-0.8155,6603,99.9999999999992,True,-2.1622,40.0,7.183700121352388,off,-0.7256,SOL_4h_donchian_breakout_baseline_off,-3.2054571120424784,donchian_breakout,49.89,4h,-5.857997067297027,12,2.2583,4.8182,baseline
SOL,5.0215,-0.6453,-0.7913,6603,99.99999999999987,True,-1.4524,40.0,6.473892005599071,vol,-0.6917,SOL_4h_donchian_breakout_baseline_vol,-2.8522692193967707,donchian_breakout,50.64,4h,-5.122960740153201,12,2.1536,4.1706,baseline
SOL,5.0215,-0.6453,-0.8435,6603,100.0,True,-0.2139,40.0,5.235389295027403,panic,-0.7203,SOL_4h_donchian_breakout_baseline_panic,-3.87600700313784,donchian_breakout,25.62,4h,-4.416190756077344,18,2.5972,3.3744,baseline
SOL,5.0215,-0.6453,-0.8435,6603,100.0,True,-0.2139,40.0,5.235389295027403,both,-0.7203,SOL_4h_donchian_breakout_baseline_both,-3.87600700313784,donchian_breakout,25.62,4h,-4.416190756077344,18,2.5972,3.3744,baseline
SOL,5.0215,-0.6453,-0.6695,6603,99.99999999999912,True,-0.3727,40.0,5.39414034725101,off,-0.5499,SOL_4h_donchian_breakout_slow_off,-1.8892630967131134,donchian_breakout,60.93,4h,-3.611556929051892,8,1.5318,3.6866,slow
SOL,5.0215,-0.6453,-0.659,6603,99.99999999999854,True,0.3041,40.0,4.717336161531479,vol,-0.5222,SOL_4h_donchian_breakout_slow_vol,-1.8293562857883847,donchian_breakout,61.32,4h,-3.108535201134384,8,1.4159,3.094,slow
SOL,5.0215,-0.6453,-0.7987,6603,99.99999999999736,True,0.7821,40.0,4.239390336446672,panic,-0.6465,SOL_4h_donchian_breakout_slow_panic,-3.0791197065731635,donchian_breakout,25.17,4h,-3.3861434316719397,14,2.0303,2.6861,slow
SOL,5.0215,-0.6453,-0.7987,6603,99.99999999999736,True,0.7821,40.0,4.239390336446672,both,-0.6465,SOL_4h_donchian_breakout_slow_both,-3.0791197065731635,donchian_breakout,25.17,4h,-3.3861434316719397,14,2.0303,2.6861,slow
SOL,5.0215,-0.6453,-0.7749,6603,99.99999999999928,True,-0.9453,40.0,5.966796914358383,off,-0.6668,SOL_4h_donchian_breakout_fast_off,-2.381124571698218,donchian_breakout,54.07,4h,-4.623712728970361,12,2.2827,4.0686,fast
SOL,5.0215,-0.6453,-0.7392,6603,100.00000000000024,True,-0.2262,40.0,5.2476825908210625,vol,-0.6162,SOL_4h_donchian_breakout_fast_vol,-2.025558141067458,donchian_breakout,55.34,4h,-3.879039430034618,12,2.1782,3.407,fast
SOL,5.0215,-0.6453,-0.8529,6603,100.00000000000047,True,-0.5302,40.0,5.551678449379812,panic,-0.7367,SOL_4h_donchian_breakout_fast_panic,-4.15136938681811,donchian_breakout,26.29,4h,-4.7352140915887615,20,2.9748,3.5193,fast
SOL,5.0215,-0.6453,-0.8529,6603,100.00000000000047,True,-0.5302,40.0,5.551678449379812,both,-0.7367,SOL_4h_donchian_breakout_fast_both,-4.15136938681811,donchian_breakout,26.29,4h,-4.7352140915887615,20,2.9748,3.5193,fast
SOL,5.0215,-0.6453,-1.0,6603,99.99999999999878,True,4.2316,40.0,0.7898512199690231,off,-0.1831,SOL_4h_atr_breakout_baseline_off,-3.6753227121131253,atr_breakout,0.42,4h,-0.7898512199690231,4,0.794,0.3801,baseline
SOL,5.0215,-0.6453,-1.0,6603,99.99999999999878,True,4.2316,40.0,0.7898512199690231,vol,-0.1831,SOL_4h_atr_breakout_baseline_vol,-3.6753227121131253,atr_breakout,0.43,4h,-0.7898512199690231,4,0.794,0.3801,baseline
SOL,5.0215,-0.6453,-1.0,6603,99.99999999999878,True,4.2316,40.0,0.7898512199690231,panic,-0.1831,SOL_4h_atr_breakout_baseline_panic,-3.6753227121131253,atr_breakout,0.45,4h,-0.7898512199690231,4,0.794,0.3801,baseline
SOL,5.0215,-0.6453,-1.0,6603,99.99999999999878,True,4.2316,40.0,0.7898512199690231,both,-0.1831,SOL_4h_atr_breakout_baseline_both,-3.6753227121131253,atr_breakout,0.45,4h,-0.7898512199690231,4,0.794,0.3801,baseline
SOL,5.0215,-0.6453,-1.0,6603,99.9999999999993,True,3.8222,40.0,1.1992941477329166,off,-0.462,SOL_4h_atr_breakout_slow_off,-4.496597451010728,atr_breakout,0.64,4h,-1.1992941477329166,6,1.1884,0.6471,slow
SOL,5.0215,-0.6453,-1.0,6603,99.9999999999993,True,3.8222,40.0,1.1992941477329166,vol,-0.462,SOL_4h_atr_breakout_slow_vol,-4.496597451010728,atr_breakout,0.64,4h,-1.1992941477329166,6,1.1884,0.6471,slow
SOL,5.0215,-0.6453,-1.0,6603,100.00000000000267,True,4.1293,40.0,0.892211951909985,panic,-0.2768,SOL_4h_atr_breakout_slow_panic,-4.087451552348809,atr_breakout,0.67,4h,-0.892211951909985,6,0.8926,0.4438,slow
SOL,5.0215,-0.6453,-1.0,6603,100.00000000000267,True,4.1293,40.0,0.892211951909985,both,-0.2768,SOL_4h_atr_breakout_slow_both,-4.087451552348809,atr_breakout,0.67,4h,-0.892211951909985,6,0.8926,0.4438,slow
SOL,5.0215,-0.6453,-1.0,6603,99.9999999999993,True,3.8222,40.0,1.1992941477329166,off,-0.462,SOL_4h_atr_breakout_fast_off,-4.496597451010728,atr_breakout,0.63,4h,-1.1992941477329166,6,1.1884,0.6471,fast
SOL,5.0215,-0.6453,-1.0,6603,99.9999999999993,True,3.8222,40.0,1.1992941477329166,vol,-0.462,SOL_4h_atr_breakout_fast_vol,-4.496597451010728,atr_breakout,0.64,4h,-1.1992941477329166,6,1.1884,0.6471,fast
SOL,5.0215,-0.6453,-1.0,6603,100.00000000000267,True,4.1293,40.0,0.892211951909985,panic,-0.2768,SOL_4h_atr_breakout_fast_panic,-4.087451552348809,atr_breakout,0.67,4h,-0.892211951909985,6,0.8926,0.4438,fast
SOL,5.0215,-0.6453,-1.0,6603,100.00000000000267,True,4.1293,40.0,0.892211951909985,both,-0.2768,SOL_4h_atr_breakout_fast_both,-4.087451552348809,atr_breakout,0.67,4h,-0.892211951909985,6,0.8926,0.4438,fast
SOL,5.0215,-0.6453,-0.0039,6603,99.99999999999916,True,2.3286,40.0,2.6928510790985314,off,0.2357,SOL_4h_trend_following_baseline_off,0.03054580749200101,trend_following,52.46,4h,-0.0105136148510951,6,1.2046,1.5017,baseline
SOL,5.0215,-0.6453,-0.0039,6603,99.99999999999916,True,2.3286,40.0,2.6928510790985314,vol,0.2357,SOL_4h_trend_following_baseline_vol,0.03054580749200101,trend_following,52.46,4h,-0.0105136148510951,6,1.2046,1.5017,baseline
SOL,5.0215,-0.6453,-0.4207,6603,100.00000000000142,True,2.9291,40.0,2.092396054265337,panic,-0.1123,SOL_4h_trend_following_baseline_panic,-0.7333237105462771,trend_following,31.38,4h,-0.8803009113488315,30,3.6839,1.2438,baseline
SOL,5.0215,-0.6453,-0.4207,6603,100.00000000000142,True,2.9291,40.0,2.092396054265337,both,-0.1123,SOL_4h_trend_following_baseline_both,-0.7333237105462771,trend_following,31.38,4h,-0.8803009113488315,30,3.6839,1.2438,baseline
SOL,5.0215,-0.6453,-0.6062,6603,100.00000000000107,True,2.0411,40.0,2.980427713384217,off,-0.3897,SOL_4h_trend_following_slow_off,-1.0560975214838721,trend_following,55.69,4h,-1.8068411730862408,6,1.1787,1.8232,slow
SOL,5.0215,-0.6453,-0.6062,6603,100.00000000000107,True,2.0411,40.0,2.980427713384217,vol,-0.3897,SOL_4h_trend_following_slow_vol,-1.0560975214838721,trend_following,55.69,4h,-1.8068411730862408,6,1.1787,1.8232,slow
SOL,5.0215,-0.6453,-0.8475,6603,100.0000000000034,True,1.994,40.0,3.0275035326700315,panic,-0.6343,SOL_4h_trend_following_slow_panic,-2.2139214791755455,trend_following,32.69,4h,-2.565681270570076,36,4.4248,1.5791,slow
SOL,5.0215,-0.6453,-0.8475,6603,100.0000000000034,True,1.994,40.0,3.0275035326700315,both,-0.6343,SOL_4h_trend_following_slow_both,-2.2139214791755455,trend_following,32.69,4h,-2.565681270570076,36,4.4248,1.5791,slow
SOL,5.0215,-0.6453,-0.4237,6603,99.99999999999896,True,0.7539,40.0,4.267554782585046,off,-0.2725,SOL_4h_trend_following_fast_off,-0.9860899933991667,trend_following,51.47,4h,-1.8079909748008276,14,2.7702,2.6748,fast
SOL,5.0215,-0.6453,-0.4219,6603,99.9999999999988,True,0.7539,40.0,4.267554782585038,vol,-0.2707,SOL_4h_trend_following_fast_vol,-0.9819753885311718,trend_following,51.47,4h,-1.8006208369213712,14,2.7583,2.6747,fast
SOL,5.0215,-0.6453,-0.7217,6603,99.99999999999983,True,2.0214,40.0,3.0000638236513786,panic,-0.5067,SOL_4h_trend_following_fast_panic,-2.4232486850868886,trend_following,34.01,4h,-2.165273911247982,34,3.8442,1.7882,fast
SOL,5.0215,-0.6453,-0.7205,6603,100.00000000000082,True,2.0214,40.0,3.0000638236513804,both,-0.5054,SOL_4h_trend_following_fast_both,-2.419292737068568,trend_following,34.01,4h,-2.1616068039342853,34,3.8383,1.7881,fast
