asset,bars,bh_max_drawdown_pct,bh_return_pct,consistency_score,cost_drag_stability,excess_vs_bh_pct,fee_bps,holdout_bars,holdout_beats_bh,holdout_pass_rate,holdout_pct,max_drawdown_pct,max_window_drawdown,mean_net_return,median_excess_vs_bh_pct,median_net_return,overlay,parameter_stability,positive_window_rate,reason,run_id,sharpe_ratio,strategy,timeframe,total_return_pct,trade_count,train_bars,turnover_ratio,turnover_stability,validation_bars,variant,verdict,win_rate_pct,window_mode,windows_failed,windows_passed,windows_total,worst_window_return
ETH,1831,26.04275499029251,-8.891502691690198,0.0,1.0,5.3292,40.0,218,13,0.7179,0.4,33.206646737420016,22.8286,5.9035,-1.4090906445251903,2.8449,off,0.4872,0.5897,positive_window_rate=58.97%; drawdown_not_below_bh strat=33.21% bh=26.04%; median_holdout_excess_vs_bh=-1.41%,ETH_1d_ema_crossover_fast_off_h40_rolling,0.048829421733335,ema_crossover,1d,-3.562319861383219,3,365,0.7226,0.3006,90,fast,unstable,0.0,rolling,11,28,39,-12.9234
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,5.3292,40.0,218,1,0.0,0.4,33.206646737420016,6.4608,-6.2017,5.551354841363718,-6.2017,off,1.0,0.0,windows_total=1 < 3,ETH_1d_ema_crossover_fast_off_h40_expanding,0.048829421733335,ema_crossover,1d,-3.562319861383219,3,365,0.7226,0.0,90,fast,failed_walkforward,0.0,expanding,1,0,1,-6.2017
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.7814,5.4077,40.0,109,11,0.7209,0.2,31.298207817577296,12.3002,1.4488,-2.3619866924467265,0.0,off,0.4186,0.4884,positive_window_rate=48.84%; median_net_return=0.00%; drawdown_not_below_bh strat=31.30% bh=26.04%; median_holdout_excess_vs_bh=-2.36%,ETH_1d_donchian_breakout_baseline_off_h20_rolling,0.04165456235414411,donchian_breakout,1d,-3.4838499784711305,1,365,0.2501,0.3387,90,baseline,unstable,0.0,rolling,12,31,43,-12.3002
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,5.4077,40.0,109,0,1.0,0.2,31.298207817577296,4.026,-2.0464,-0.388550696098082,-2.0464,off,1.0,0.0,windows_total=1 < 3,ETH_1d_donchian_breakout_baseline_off_h20_expanding,0.04165456235414411,donchian_breakout,1d,-3.4838499784711305,1,365,0.2501,0.0,90,baseline,failed_walkforward,0.0,expanding,0,1,1,-2.0464
ETH,1831,26.04275499029251,-8.891502691690198,0.0,1.0,5.4077,40.0,164,15,0.7805,0.3,31.298207817577296,15.7416,2.8245,-1.663923621274762,2.0683,off,0.3902,0.561,positive_window_rate=56.10%; drawdown_not_below_bh strat=31.30% bh=26.04%; median_holdout_excess_vs_bh=-1.66%,ETH_1d_donchian_breakout_baseline_off_h30_rolling,0.04165456235414411,donchian_breakout,1d,-3.4838499784711305,1,365,0.2501,0.3715,90,baseline,unstable,0.0,rolling,9,32,41,-11.5533
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,5.4077,40.0,164,1,0.0,0.3,31.298207817577296,7.1178,-5.0452,3.0241481316369123,-5.0452,off,1.0,0.0,windows_total=1 < 3,ETH_1d_donchian_breakout_baseline_off_h30_expanding,0.04165456235414411,donchian_breakout,1d,-3.4838499784711305,1,365,0.2501,0.0,90,baseline,failed_walkforward,0.0,expanding,1,0,1,-5.0452
ETH,1831,26.04275499029251,-8.891502691690198,0.0,1.0,5.4077,40.0,218,14,0.8205,0.4,31.298207817577296,19.5182,3.905,-1.2846983430367338,2.0931,off,0.2821,0.5641,positive_window_rate=56.41%; drawdown_not_below_bh strat=31.30% bh=26.04%; median_holdout_excess_vs_bh=-1.28%,ETH_1d_donchian_breakout_baseline_off_h40_rolling,0.04165456235414411,donchian_breakout,1d,-3.4838499784711305,1,365,0.2501,0.3307,90,baseline,unstable,0.0,rolling,7,32,39,-13.7006
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,5.4077,40.0,218,1,0.0,0.4,31.298207817577296,7.1178,-5.0452,6.7078710543836,-5.0452,off,1.0,0.0,windows_total=1 < 3,ETH_1d_donchian_breakout_baseline_off_h40_expanding,0.04165456235414411,donchian_breakout,1d,-3.4838499784711305,1,365,0.2501,0.0,90,baseline,failed_walkforward,0.0,expanding,1,0,1,-5.0452
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.7814,5.4077,40.0,109,14,0.8372,0.2,31.298207817577296,11.8405,2.0666,-1.7152980614281093,0.0,off,0.3953,0.4884,positive_window_rate=48.84%; median_net_return=0.00%; drawdown_not_below_bh strat=31.30% bh=26.04%; median_holdout_excess_vs_bh=-1.72%,ETH_1d_donchian_breakout_slow_off_h20_rolling,0.04165456235414411,donchian_breakout,1d,-3.4838499784711305,1,365,0.2501,0.4137,90,slow,unstable,0.0,rolling,7,36,43,-8.5578
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,5.4077,40.0,109,0,1.0,0.2,31.298207817577296,4.026,-2.0464,-0.388550696098082,-2.0464,off,1.0,0.0,windows_total=1 < 3,ETH_1d_donchian_breakout_slow_off_h20_expanding,0.04165456235414411,donchian_breakout,1d,-3.4838499784711305,1,365,0.2501,0.0,90,slow,failed_walkforward,0.0,expanding,0,1,1,-2.0464
ETH,1831,26.04275499029251,-8.891502691690198,0.0,1.0,5.4077,40.0,164,16,0.878,0.3,31.298207817577296,17.4908,3.328,-1.2098763607411005,1.092,off,0.3659,0.561,positive_window_rate=56.10%; drawdown_not_below_bh strat=31.30% bh=26.04%; median_holdout_excess_vs_bh=-1.21%,ETH_1d_donchian_breakout_slow_off_h30_rolling,0.04165456235414411,donchian_breakout,1d,-3.4838499784711305,1,365,0.2501,0.4253,90,slow,unstable,0.0,rolling,5,36,41,-8.8712
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,5.4077,40.0,164,1,0.0,0.3,31.298207817577296,8.0017,-5.9488,2.1205176939044694,-5.9488,off,1.0,0.0,windows_total=1 < 3,ETH_1d_donchian_breakout_slow_off_h30_expanding,0.04165456235414411,donchian_breakout,1d,-3.4838499784711305,1,365,0.2501,0.0,90,slow,failed_walkforward,0.0,expanding,1,0,1,-5.9488
ETH,1831,26.04275499029251,-8.891502691690198,0.0,1.0,5.4077,40.0,218,14,0.8205,0.4,31.298207817577296,20.7202,4.1304,-1.2846983430367338,2.0931,off,0.3333,0.6154,consistency_score=0.00; drawdown_not_below_bh strat=31.30% bh=26.04%; median_holdout_excess_vs_bh=-1.28%,ETH_1d_donchian_breakout_slow_off_h40_rolling,0.04165456235414411,donchian_breakout,1d,-3.4838499784711305,1,365,0.2501,0.3509,90,slow,weak,0.0,rolling,7,32,39,-11.0836
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,5.4077,40.0,218,1,0.0,0.4,31.298207817577296,8.0017,-5.9488,5.804240616651157,-5.9488,off,1.0,0.0,windows_total=1 < 3,ETH_1d_donchian_breakout_slow_off_h40_expanding,0.04165456235414411,donchian_breakout,1d,-3.4838499784711305,1,365,0.2501,0.0,90,slow,failed_walkforward,0.0,expanding,1,0,1,-5.9488
ETH,1831,26.04275499029251,-8.891502691690198,0.0,1.0,7.6765,40.0,109,13,0.7442,0.2,33.20664673742002,11.5533,1.5534,-2.068734449064288,0.0,off,0.3953,0.4884,positive_window_rate=48.84%; median_net_return=0.00%; drawdown_not_below_bh strat=33.21% bh=26.04%; median_holdout_excess_vs_bh=-2.07%,ETH_1d_donchian_breakout_fast_off_h20_rolling,0.06937724927579693,donchian_breakout,1d,-1.2149565563175428,1,365,0.2501,0.3632,90,fast,unstable,0.0,rolling,11,32,43,-11.5533
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,7.6765,40.0,109,0,1.0,0.2,33.20664673742002,4.026,-2.0464,-0.388550696098082,-2.0464,off,1.0,0.0,windows_total=1 < 3,ETH_1d_donchian_breakout_fast_off_h20_expanding,0.06937724927579693,donchian_breakout,1d,-1.2149565563175428,1,365,0.2501,0.0,90,fast,failed_walkforward,0.0,expanding,0,1,1,-2.0464
ETH,1831,26.04275499029251,-8.891502691690198,0.0,1.0,7.6765,40.0,164,16,0.7805,0.3,33.20664673742002,15.7416,3.0391,-1.0527889064617053,1.6138,off,0.3659,0.5854,positive_window_rate=58.54%; drawdown_not_below_bh strat=33.21% bh=26.04%; median_holdout_excess_vs_bh=-1.05%,ETH_1d_donchian_breakout_fast_off_h30_rolling,0.06937724927579693,donchian_breakout,1d,-1.2149565563175428,1,365,0.2501,0.3707,90,fast,unstable,0.0,rolling,9,32,41,-11.5533
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,7.6765,40.0,164,1,0.0,0.3,33.20664673742002,7.1178,-5.0452,3.0241481316369123,-5.0452,off,1.0,0.0,windows_total=1 < 3,ETH_1d_donchian_breakout_fast_off_h30_expanding,0.06937724927579693,donchian_breakout,1d,-1.2149565563175428,1,365,0.2501,0.0,90,fast,failed_walkforward,0.0,expanding,1,0,1,-5.0452
ETH,1831,26.04275499029251,-8.891502691690198,0.0,1.0,7.6765,40.0,218,15,0.8205,0.4,33.20664673742002,19.5182,4.2777,-0.6866959414082086,2.471,off,0.2564,0.5385,positive_window_rate=53.85%; drawdown_not_below_bh strat=33.21% bh=26.04%; median_holdout_excess_vs_bh=-0.69%,ETH_1d_donchian_breakout_fast_off_h40_rolling,0.06937724927579693,donchian_breakout,1d,-1.2149565563175428,1,365,0.2501,0.3399,90,fast,unstable,0.0,rolling,7,32,39,-14.3989
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,7.6765,40.0,218,1,0.0,0.4,33.20664673742002,7.1178,-5.0452,6.7078710543836,-5.0452,off,1.0,0.0,windows_total=1 < 3,ETH_1d_donchian_breakout_fast_off_h40_expanding,0.06937724927579693,donchian_breakout,1d,-1.2149565563175428,1,365,0.2501,0.0,90,fast,failed_walkforward,0.0,expanding,1,0,1,-5.0452
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0846,9.2551,40.0,109,8,0.5349,0.2,29.694574735203496,7.2687,1.4159,0.12819878919678995,0.0,off,0.7907,0.2558,positive_window_rate=25.58%; median_net_return=0.00%; cost_drag_unstable=0.08; drawdown_not_below_bh strat=29.69% bh=26.04%,ETH_1d_atr_breakout_baseline_off_h20_rolling,0.07473498712973076,atr_breakout,1d,0.3635724254230809,9,365,2.1758,0.0,90,baseline,weak,0.0,rolling,20,23,43,-3.1785
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,9.2551,40.0,109,0,0.0,0.2,29.694574735203496,0.0,0.0,1.6578223388322384,0.0,off,1.0,0.0,windows_total=1 < 3,ETH_1d_atr_breakout_baseline_off_h20_expanding,0.07473498712973076,atr_breakout,1d,0.3635724254230809,9,365,2.1758,0.0,90,baseline,failed_walkforward,0.0,expanding,1,0,1,0.0
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.2522,9.2551,40.0,164,10,0.6341,0.3,29.694574735203496,10.4468,2.82,-0.22765014118733706,0.0,off,0.7561,0.2683,positive_window_rate=26.83%; median_net_return=0.00%; cost_drag_unstable=0.25; drawdown_not_below_bh strat=29.69% bh=26.04%; median_holdout_excess_vs_bh=-0.23%,ETH_1d_atr_breakout_baseline_off_h30_rolling,0.07473498712973076,atr_breakout,1d,0.3635724254230809,9,365,2.1758,0.0,90,baseline,weak,0.0,rolling,15,26,41,-3.1785
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,9.2551,40.0,164,0,0.0,0.3,29.694574735203496,0.0,0.0,8.069328782136632,0.0,off,1.0,0.0,windows_total=1 < 3,ETH_1d_atr_breakout_baseline_off_h30_expanding,0.07473498712973076,atr_breakout,1d,0.3635724254230809,9,365,2.1758,0.0,90,baseline,failed_walkforward,0.0,expanding,1,0,1,0.0
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.4206,9.2551,40.0,218,12,0.7436,0.4,29.694574735203496,18.0546,4.5264,0.46943748552516806,0.0,off,0.7436,0.359,positive_window_rate=35.90%; median_net_return=0.00%; drawdown_not_below_bh strat=29.69% bh=26.04%,ETH_1d_atr_breakout_baseline_off_h40_rolling,0.07473498712973076,atr_breakout,1d,0.3635724254230809,9,365,2.1758,0.0365,90,baseline,weak,0.0,rolling,10,29,39,-3.1785
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,9.2551,40.0,218,0,0.0,0.4,29.694574735203496,0.0,0.0,11.753051704883319,0.0,off,1.0,0.0,windows_total=1 < 3,ETH_1d_atr_breakout_baseline_off_h40_expanding,0.07473498712973076,atr_breakout,1d,0.3635724254230809,9,365,2.1758,0.0,90,baseline,failed_walkforward,0.0,expanding,1,0,1,0.0
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0417,1.1469,40.0,109,6,0.5116,0.2,26.259704727166433,7.2687,0.9367,-1.6421441080850288,0.0,off,0.7674,0.1628,positive_window_rate=16.28%; median_net_return=0.00%; cost_drag_unstable=0.04; drawdown_not_below_bh strat=26.26% bh=26.04%; median_holdout_excess_vs_bh=-1.64%,ETH_1d_atr_breakout_slow_off_h20_rolling,-0.09171342419854005,atr_breakout,1d,-7.744585436799286,15,365,3.5768,0.0,90,slow,weak,0.0,rolling,21,22,43,-3.1785
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,1.1469,40.0,109,0,0.0,0.2,26.259704727166433,0.0,0.0,1.6578223388322384,0.0,off,1.0,0.0,windows_total=1 < 3,ETH_1d_atr_breakout_slow_off_h20_expanding,-0.09171342419854005,atr_breakout,1d,-7.744585436799286,15,365,3.5768,0.0,90,slow,failed_walkforward,0.0,expanding,1,0,1,0.0
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.2522,1.1469,40.0,164,8,0.6341,0.3,26.259704727166433,10.4468,1.3673,-1.9010432829138608,0.0,off,0.6829,0.1463,positive_window_rate=14.63%; median_net_return=0.00%; cost_drag_unstable=0.25; drawdown_not_below_bh strat=26.26% bh=26.04%; median_holdout_excess_vs_bh=-1.90%,ETH_1d_atr_breakout_slow_off_h30_rolling,-0.09171342419854005,atr_breakout,1d,-7.744585436799286,15,365,3.5768,0.0298,90,slow,weak,0.0,rolling,15,26,41,-3.1785
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,1.1469,40.0,164,0,0.0,0.3,26.259704727166433,0.0,0.0,8.069328782136632,0.0,off,1.0,0.0,windows_total=1 < 3,ETH_1d_atr_breakout_slow_off_h30_expanding,-0.09171342419854005,atr_breakout,1d,-7.744585436799286,15,365,3.5768,0.0,90,slow,failed_walkforward,0.0,expanding,1,0,1,0.0
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.4206,1.1469,40.0,218,8,0.7436,0.4,26.259704727166433,18.0546,1.7156,-2.0061696806471674,-0.7365,off,0.6667,0.1795,positive_window_rate=17.95%; median_net_return=-0.74%; drawdown_not_below_bh strat=26.26% bh=26.04%; median_holdout_excess_vs_bh=-2.01%,ETH_1d_atr_breakout_slow_off_h40_rolling,-0.09171342419854005,atr_breakout,1d,-7.744585436799286,15,365,3.5768,0.1578,90,slow,weak,0.0,rolling,10,29,39,-3.1785
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,1.1469,40.0,218,0,0.0,0.4,26.259704727166433,0.0,0.0,11.753051704883319,0.0,off,1.0,0.0,windows_total=1 < 3,ETH_1d_atr_breakout_slow_off_h40_expanding,-0.09171342419854005,atr_breakout,1d,-7.744585436799286,15,365,3.5768,0.0,90,slow,failed_walkforward,0.0,expanding,1,0,1,0.0
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.1658,9.2551,40.0,109,10,0.5814,0.2,29.694574735203496,7.2687,1.388,0.12819878919678995,0.0,off,0.7442,0.2558,positive_window_rate=25.58%; median_net_return=0.00%; cost_drag_unstable=0.17; drawdown_not_below_bh strat=29.69% bh=26.04%,ETH_1d_atr_breakout_fast_off_h20_rolling,0.07473498712973076,atr_breakout,1d,0.3635724254230809,9,365,2.1758,0.0,90,fast,weak,0.0,rolling,18,25,43,-3.1785
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,9.2551,40.0,109,1,1.0,0.2,29.694574735203496,0.6013,-0.6013,1.0564898615800868,-0.6013,off,1.0,0.0,windows_total=1 < 3,ETH_1d_atr_breakout_fast_off_h20_expanding,0.07473498712973076,atr_breakout,1d,0.3635724254230809,9,365,2.1758,0.0,90,fast,failed_walkforward,0.0,expanding,0,1,1,-0.6013
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.3284,9.2551,40.0,164,12,0.6829,0.3,29.694574735203496,10.4468,2.7907,-0.22765014118733706,0.0,off,0.7073,0.2683,positive_window_rate=26.83%; median_net_return=0.00%; drawdown_not_below_bh strat=29.69% bh=26.04%; median_holdout_excess_vs_bh=-0.23%,ETH_1d_atr_breakout_fast_off_h30_rolling,0.07473498712973076,atr_breakout,1d,0.3635724254230809,9,365,2.1758,0.0484,90,fast,weak,0.0,rolling,13,28,41,-3.1785
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,9.2551,40.0,164,1,1.0,0.3,29.694574735203496,0.6013,-0.6013,7.46799630488448,-0.6013,off,1.0,0.0,windows_total=1 < 3,ETH_1d_atr_breakout_fast_off_h30_expanding,0.07473498712973076,atr_breakout,1d,0.3635724254230809,9,365,2.1758,0.0,90,fast,failed_walkforward,0.0,expanding,0,1,1,-0.6013
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.4983,9.2551,40.0,218,14,0.7949,0.4,29.694574735203496,18.0546,4.4956,0.46943748552516806,0.0,off,0.6923,0.359,positive_window_rate=35.90%; median_net_return=0.00%; drawdown_not_below_bh strat=29.69% bh=26.04%,ETH_1d_atr_breakout_fast_off_h40_rolling,0.07473498712973076,atr_breakout,1d,0.3635724254230809,9,365,2.1758,0.1219,90,fast,weak,0.0,rolling,8,31,39,-3.1785
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,9.2551,40.0,218,1,1.0,0.4,29.694574735203496,0.6013,-0.6013,11.151719227631167,-0.6013,off,1.0,0.0,windows_total=1 < 3,ETH_1d_atr_breakout_fast_off_h40_expanding,0.07473498712973076,atr_breakout,1d,0.3635724254230809,9,365,2.1758,0.0,90,fast,failed_walkforward,0.0,expanding,0,1,1,-0.6013
ETH,1831,26.04275499029251,-8.891502691690198,0.0,1.0,4.2036,40.0,109,17,0.8372,0.2,30.21986086852851,12.2817,1.965,0.0,-0.3032,off,0.4419,0.4884,positive_window_rate=48.84%; median_net_return=-0.30%; drawdown_not_below_bh strat=30.22% bh=26.04%; median_holdout_excess_vs_bh=0.00%,ETH_1d_trend_following_baseline_off_h20_rolling,0.025158212760746042,trend_following,1d,-4.6878550523028935,1,365,0.2501,0.444,90,baseline,unstable,0.0,rolling,7,36,43,-11.7635
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,4.2036,40.0,109,1,1.0,0.2,30.21986086852851,3.4705,-0.3035,1.3543552846625857,-0.3035,off,1.0,0.0,windows_total=1 < 3,ETH_1d_trend_following_baseline_off_h20_expanding,0.025158212760746042,trend_following,1d,-4.6878550523028935,1,365,0.2501,0.0,90,baseline,failed_walkforward,0.0,expanding,0,1,1,-0.3035
ETH,1831,26.04275499029251,-8.891502691690198,0.0,1.0,4.2036,40.0,164,18,0.8293,0.3,30.21986086852851,19.3,3.2074,0.0,2.2055,off,0.4146,0.5366,positive_window_rate=53.66%; drawdown_not_below_bh strat=30.22% bh=26.04%; median_holdout_excess_vs_bh=0.00%,ETH_1d_trend_following_baseline_off_h30_rolling,0.025158212760746042,trend_following,1d,-4.6878550523028935,1,365,0.2501,0.3885,90,baseline,unstable,0.0,rolling,7,34,41,-10.7486
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,4.2036,40.0,164,1,0.0,0.3,30.21986086852851,10.348,-7.5639,0.5054729158120832,-7.5639,off,1.0,0.0,windows_total=1 < 3,ETH_1d_trend_following_baseline_off_h30_expanding,0.025158212760746042,trend_following,1d,-4.6878550523028935,1,365,0.2501,0.0,90,baseline,failed_walkforward,0.0,expanding,1,0,1,-7.5639
ETH,1831,26.04275499029251,-8.891502691690198,0.0,1.0,4.2036,40.0,218,16,0.8205,0.4,30.21986086852851,22.8286,4.45,0.0,2.5381,off,0.3077,0.5897,positive_window_rate=58.97%; drawdown_not_below_bh strat=30.22% bh=26.04%; median_holdout_excess_vs_bh=0.00%,ETH_1d_trend_following_baseline_off_h40_rolling,0.025158212760746042,trend_following,1d,-4.6878550523028935,1,365,0.2501,0.3809,90,baseline,unstable,0.0,rolling,7,32,39,-11.7749
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,4.2036,40.0,218,1,0.0,0.4,30.21986086852851,10.348,-7.5639,4.189195838558771,-7.5639,off,1.0,0.0,windows_total=1 < 3,ETH_1d_trend_following_baseline_off_h40_expanding,0.025158212760746042,trend_following,1d,-4.6878550523028935,1,365,0.2501,0.0,90,baseline,failed_walkforward,0.0,expanding,1,0,1,-7.5639
ETH,1831,26.04275499029251,-8.891502691690198,0.0,1.0,4.906,40.0,109,18,0.814,0.2,29.695621842390867,12.1586,2.3521,0.0,0.0928,off,0.4651,0.5116,positive_window_rate=51.16%; drawdown_not_below_bh strat=29.70% bh=26.04%; median_holdout_excess_vs_bh=0.00%,ETH_1d_trend_following_slow_off_h20_rolling,0.021885023484611105,trend_following,1d,-3.9855076630818984,5,365,1.2436,0.5062,90,slow,unstable,0.0,rolling,8,35,43,-9.989
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,4.906,40.0,109,1,1.0,0.2,29.695621842390867,3.6713,1.7164,3.3741934529889703,1.7164,off,1.0,1.0,windows_total=1 < 3,ETH_1d_trend_following_slow_off_h20_expanding,0.021885023484611105,trend_following,1d,-3.9855076630818984,5,365,1.2436,0.0,90,slow,failed_walkforward,0.0,expanding,0,1,1,1.7164
ETH,1831,26.04275499029251,-8.891502691690198,0.0,1.0,4.906,40.0,164,20,0.878,0.3,29.695621842390867,16.7698,3.273,0.0,2.9492,off,0.3415,0.5854,positive_window_rate=58.54%; drawdown_not_below_bh strat=29.70% bh=26.04%; median_holdout_excess_vs_bh=0.00%,ETH_1d_trend_following_slow_off_h30_rolling,0.021885023484611105,trend_following,1d,-3.9855076630818984,5,365,1.2436,0.5162,90,slow,unstable,0.0,rolling,5,36,41,-10.1816
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,4.906,40.0,164,1,1.0,0.3,29.695621842390867,7.1905,-3.9548,4.114513199048554,-3.9548,off,1.0,0.0,windows_total=1 < 3,ETH_1d_trend_following_slow_off_h30_expanding,0.021885023484611105,trend_following,1d,-3.9855076630818984,5,365,1.2436,0.0,90,slow,failed_walkforward,0.0,expanding,0,1,1,-3.9548
ETH,1831,26.04275499029251,-8.891502691690198,0.0,1.0,4.906,40.0,218,16,0.8974,0.4,29.695621842390867,20.793,3.9389,0.0,2.4201,off,0.3846,0.5897,positive_window_rate=58.97%; drawdown_not_below_bh strat=29.70% bh=26.04%; median_holdout_excess_vs_bh=0.00%,ETH_1d_trend_following_slow_off_h40_rolling,0.021885023484611105,trend_following,1d,-3.9855076630818984,5,365,1.2436,0.493,90,slow,unstable,0.0,rolling,4,35,39,-10.1816
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,4.906,40.0,218,1,1.0,0.4,29.695621842390867,7.1905,-3.9548,7.798236121795242,-3.9548,off,1.0,0.0,windows_total=1 < 3,ETH_1d_trend_following_slow_off_h40_expanding,0.021885023484611105,trend_following,1d,-3.9855076630818984,5,365,1.2436,0.0,90,slow,failed_walkforward,0.0,expanding,0,1,1,-3.9548
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.8473,5.4077,40.0,109,11,0.8837,0.2,31.298207817577296,12.279,2.7684,-0.7080885657172076,0.6111,off,0.4884,0.5116,positive_window_rate=51.16%; drawdown_not_below_bh strat=31.30% bh=26.04%; median_holdout_excess_vs_bh=-0.71%,ETH_1d_trend_following_fast_off_h20_rolling,0.04165456235414411,trend_following,1d,-3.4838499784711305,1,365,0.2501,0.4499,90,fast,unstable,0.0,rolling,5,38,43,-10.8816
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,5.4077,40.0,109,1,1.0,0.2,31.298207817577296,4.267,0.289,1.9468399672575514,0.289,off,1.0,1.0,windows_total=1 < 3,ETH_1d_trend_following_fast_off_h20_expanding,0.04165456235414411,trend_following,1d,-3.4838499784711305,1,365,0.2501,0.0,90,fast,failed_walkforward,0.0,expanding,0,1,1,0.289
ETH,1831,26.04275499029251,-8.891502691690198,0.0,1.0,5.4077,40.0,164,13,0.8537,0.3,31.298207817577296,19.3,4.1385,-0.5423150666235639,1.4724,off,0.4878,0.5366,positive_window_rate=53.66%; drawdown_not_below_bh strat=31.30% bh=26.04%; median_holdout_excess_vs_bh=-0.54%,ETH_1d_trend_following_fast_off_h30_rolling,0.04165456235414411,trend_following,1d,-3.4838499784711305,1,365,0.2501,0.428,90,fast,unstable,0.0,rolling,6,35,41,-10.5641
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,5.4077,40.0,164,1,1.0,0.3,31.298207817577296,6.9329,-1.0475,7.021825799143051,-1.0475,off,1.0,0.0,windows_total=1 < 3,ETH_1d_trend_following_fast_off_h30_expanding,0.04165456235414411,trend_following,1d,-3.4838499784711305,1,365,0.2501,0.0,90,fast,failed_walkforward,0.0,expanding,0,1,1,-1.0475
ETH,1831,26.04275499029251,-8.891502691690198,0.0,1.0,5.4077,40.0,218,11,0.8462,0.4,31.298207817577296,22.8286,5.5753,-0.967331700379372,1.9761,off,0.4615,0.5641,positive_window_rate=56.41%; drawdown_not_below_bh strat=31.30% bh=26.04%; median_holdout_excess_vs_bh=-0.97%,ETH_1d_trend_following_fast_off_h40_rolling,0.04165456235414411,trend_following,1d,-3.4838499784711305,1,365,0.2501,0.419,90,fast,unstable,0.0,rolling,6,33,39,-9.8272
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,5.4077,40.0,218,1,1.0,0.4,31.298207817577296,6.9329,-1.0475,10.705548721889738,-1.0475,off,1.0,0.0,windows_total=1 < 3,ETH_1d_trend_following_fast_off_h40_expanding,0.04165456235414411,trend_following,1d,-3.4838499784711305,1,365,0.2501,0.0,90,fast,failed_walkforward,0.0,expanding,0,1,1,-1.0475
ETH,6603,29.217413920343134,4.100476971273065,0.0,1.0,-11.4707,40.0,654,8,0.8333,0.2,23.01311508494842,13.8405,0.6868,-1.3344355817491014,-1.0779,off,0.5,0.4444,positive_window_rate=44.44%; median_net_return=-1.08%; median_holdout_excess_vs_bh=-1.33%; full_excess_vs_bh=-11.47%,ETH_4h_ema_crossover_baseline_off_h20_rolling,-0.20771485266590212,ema_crossover,4h,-7.370180015594087,119,2190,23.5893,0.577,540,baseline,unstable,0.0,rolling,3,15,18,-13.1559
ETH,6603,29.217413920343134,4.100476971273065,0.0,0.0,-11.4707,40.0,654,0,0.0,0.2,23.01311508494842,6.2994,-6.2994,-2.1978529376743605,-6.2994,off,1.0,0.0,windows_total=1 < 3,ETH_4h_ema_crossover_baseline_off_h20_expanding,-0.20771485266590212,ema_crossover,4h,-7.370180015594087,119,2190,23.5893,0.0,540,baseline,failed_walkforward,0.0,expanding,1,0,1,-6.2994
ETH,6603,29.217413920343134,4.100476971273065,0.0,1.0,-11.4707,40.0,981,9,0.6471,0.3,23.01311508494842,19.259,0.8137,0.655345915791326,-3.1514,off,0.4706,0.3529,positive_window_rate=35.29%; median_net_return=-3.15%; full_excess_vs_bh=-11.47%,ETH_4h_ema_crossover_baseline_off_h30_rolling,-0.20771485266590212,ema_crossover,4h,-7.370180015594087,119,2190,23.5893,0.5893,540,baseline,weak,0.0,rolling,6,11,17,-11.5797
