asset,cost_drag_pct,data_ok,fee_bps,fees_usd,grid_key,max_drawdown_pct,risk_denial_rate,risk_denials_count,risk_rules_triggered,sharpe_ratio,slippage_bps,slippage_drag_usd,stopped_by_risk,strategy,strategy_family,timeframe,total_return_pct,trade_count,turnover_ratio,verdict,verdict_reasons
SOL,100.00000000000409,True,25.0,6.752822423565865,fee25_slip0,55.510083837367354,0.9465,230,"['max_daily_loss_pct', 'max_drawdown_pct', 'max_position_fraction']",0.5650170735311344,0.0,0.0,True,breakout,breakout_atr,4h,59.98571498623774,13,2.7011,blocked_risk,"['max_drawdown_pct=55.51', 'risk_denial_rate=94.65%', 'safety_stop']"
SOL,100.00000000000058,True,25.0,129.42910244427054,fee25_slip0,14.87508269269002,0.0,0,[],-0.07429308217609301,0.0,0.0,False,mean_reversion,rsi_bollinger_mr,4h,-3.360333819170353,255,51.7716,blocked_costs,['cost_drag_pct=100.00']
SOL,100.00000000000342,True,25.0,1.907305348037036,fee25_slip0,3.316394383699643,0.0,0,[],-0.863519320619603,0.0,0.0,False,grid,grid,4h,-3.230141477177028,8,0.7629,insufficient_trades,['trade_count=8 < 10']
SOL,99.9999999999997,True,25.0,7.7985920575630185,fee25_slip0,55.3109229899734,0.9946,2746,"['max_daily_loss_pct', 'max_drawdown_pct', 'max_position_fraction']",0.5706725470814539,0.0,0.0,True,ema_crossover,trend_ema_donchian,4h,61.13167287517187,15,3.1194,blocked_risk,"['max_drawdown_pct=55.31', 'risk_denial_rate=99.46%', 'safety_stop']"
SOL,100.00000000000409,True,25.0,6.752822423565865,fee25_slip0,55.510083837367354,0.9458,227,"['max_daily_loss_pct', 'max_drawdown_pct', 'max_position_fraction']",0.5650170735311344,0.0,0.0,True,donchian_breakout,trend_ema_donchian,4h,59.98571498623774,13,2.7011,blocked_risk,"['max_drawdown_pct=55.51', 'risk_denial_rate=94.58%', 'safety_stop']"
SOL,100.00000000000044,True,25.0,99.89052608248845,fee25_slip0,17.955332959319154,0.467,177,['max_drawdown_pct'],-0.24937293217974812,0.0,0.0,True,rsi_mean_reversion,rsi_bollinger_mr,4h,-8.014943718427503,202,39.9562,blocked_risk,"['max_drawdown_pct=17.96', 'risk_denial_rate=46.70%', 'safety_stop']"
SOL,100.00000000000104,True,25.0,124.88347865631776,fee25_slip0,13.35927624184958,0.0,0,[],0.06831359746465154,0.0,0.0,False,bollinger_mean_reversion,rsi_bollinger_mr,4h,0.6311275374165007,247,49.9534,blocked_costs,['cost_drag_pct=100.00']
SOL,100.00000000000023,True,25.0,33.59187007502256,fee25_slip0,5.069763553831607,0.0,0,[],-1.0734437292322019,0.0,0.0,False,atr_breakout,breakout_atr,4h,-3.9796382769013006,68,13.4367,blocked_costs,['cost_drag_pct=100.00']
SOL,100.00000000000162,True,25.0,66.87512148707066,fee25_slip0,11.450099142427828,0.0,0,[],-0.09166109483504767,0.0,0.0,False,trend_following,trend_ema_donchian,1h,-2.347972981344492,174,26.75,blocked_costs,['cost_drag_pct=100.00']
SOL,99.99999999999929,True,25.0,56.35990839628943,fee25_slip0,15.585754437728387,0.3934,96,"['max_daily_loss_pct', 'max_drawdown_pct']",-0.2732261571969218,0.0,0.0,True,breakout,breakout_atr,1h,-5.080548286146371,148,22.544,blocked_risk,"['max_drawdown_pct=15.59', 'risk_denial_rate=39.34%', 'safety_stop']"
SOL,99.99999999999909,True,25.0,112.71159216957187,fee25_slip0,17.420519371733388,0.7514,955,['max_drawdown_pct'],-0.9402341459723179,0.0,0.0,True,mean_reversion,rsi_bollinger_mr,1h,-12.732273284707105,316,45.0846,blocked_risk,"['max_drawdown_pct=17.42', 'risk_denial_rate=75.14%', 'safety_stop']"
SOL,99.99999999999658,True,25.0,4.085546436364071,fee25_slip0,9.93517518409019,0.037,1,['max_trades_per_day'],-0.05905040204992497,0.0,0.0,False,grid,grid,1h,-1.495112172879135,26,1.6342,blocked_costs,['cost_drag_pct=100.00']
SOL,100.00000000000007,True,25.0,64.52264401287032,fee25_slip0,15.723152952911565,0.538,198,['max_drawdown_pct'],-0.30621971354252625,0.0,0.0,True,ema_crossover,trend_ema_donchian,1h,-5.8834605334906085,170,25.8091,blocked_risk,"['max_drawdown_pct=15.72', 'risk_denial_rate=53.80%', 'safety_stop']"
SOL,99.99999999999962,True,25.0,62.0517382453903,fee25_slip0,15.599934766895682,0.0568,10,"['max_daily_loss_pct', 'max_drawdown_pct']",-0.25583275003650097,0.0,0.0,True,donchian_breakout,trend_ema_donchian,1h,-5.0366570669986235,166,24.8207,blocked_risk,"['max_drawdown_pct=15.60', 'safety_stop']"
SOL,99.99999999999949,True,25.0,168.19706289336153,fee25_slip0,19.71993217488703,0.8384,2505,['max_drawdown_pct'],-1.2943553551166385,0.0,0.0,True,rsi_mean_reversion,rsi_bollinger_mr,1h,-17.835823778166002,483,67.2788,blocked_risk,"['max_drawdown_pct=19.72', 'risk_denial_rate=83.84%', 'safety_stop']"
SOL,99.99999999999935,True,25.0,174.47207381192277,fee25_slip0,16.206563344141685,0.4423,387,['max_drawdown_pct'],-1.2054323717100057,0.0,0.0,True,bollinger_mean_reversion,rsi_bollinger_mr,1h,-13.974183113033211,488,69.7888,blocked_risk,"['max_drawdown_pct=16.21', 'risk_denial_rate=44.23%', 'safety_stop']"
SOL,99.99999999999903,True,25.0,31.797051068044574,fee25_slip0,3.0962909827893896,0.0,0,[],-1.1370036342333762,0.0,0.0,False,atr_breakout,breakout_atr,1h,-3.0962909827893896,86,12.7188,blocked_costs,['cost_drag_pct=100.00']
BTC,99.9999999999983,True,25.0,1.8709646106229811,fee25_slip5,28.336613278613935,0.9964,824,"['max_drawdown_pct', 'max_position_fraction']",0.2658643414426121,5.0,0.37413031089030824,True,trend_following,trend_ema_donchian,1d,20.47739178403963,3,0.7484,insufficient_trades,['trade_count=3 < 5']
BTC,99.99999999999152,True,25.0,0.6253125,fee25_slip5,29.813167916235805,0.9846,64,"['max_drawdown_pct', 'max_position_fraction']",0.32375186966057834,5.0,0.125,True,breakout,breakout_atr,1d,29.631150199828177,1,0.2501,insufficient_trades,['trade_count=1 < 5']
BTC,99.99999999999882,True,25.0,3.082703061060683,fee25_slip5,31.94276183695334,0.9972,1784,"['max_drawdown_pct', 'max_position_fraction']",0.34324659268684077,5.0,0.6164765447159084,True,mean_reversion,rsi_bollinger_mr,1d,34.65476193175064,5,1.2331,blocked_risk,"['max_drawdown_pct=31.94', 'risk_denial_rate=99.72%', 'safety_stop']"
BTC,99.99999999999811,True,25.0,3.0832238060635873,fee25_slip5,23.04777258424384,0.0769,1,['max_position_fraction'],0.41362725316445176,5.0,0.6166110124282653,False,grid,grid,1d,32.67907355959269,12,1.2333,blocked_risk,"['max_drawdown_pct=23.05', 'grid_max_inventory']"
BTC,100.00000000000666,True,25.0,0.6253124999999999,fee25_slip5,28.887089810349114,0.9988,850,"['max_drawdown_pct', 'max_position_fraction']",0.3084678293015952,5.0,0.125,True,ema_crossover,trend_ema_donchian,1d,26.90362741758331,1,0.2501,insufficient_trades,['trade_count=1 < 5']
BTC,99.99999999999152,True,25.0,0.6253125,fee25_slip5,29.813167916235805,0.9841,62,"['max_drawdown_pct', 'max_position_fraction']",0.32375186966057834,5.0,0.125,True,donchian_breakout,trend_ema_donchian,1d,29.631150199828177,1,0.2501,insufficient_trades,['trade_count=1 < 5']
BTC,99.99999999998774,True,25.0,0.6253125,fee25_slip5,32.998771955851595,0.9994,1759,"['max_drawdown_pct', 'max_position_fraction']",0.3731063469641241,5.0,0.12499999999997158,True,rsi_mean_reversion,rsi_bollinger_mr,1d,39.89770320931316,1,0.2501,insufficient_trades,['trade_count=1 < 5']
BTC,100.00000000000324,True,25.0,1.8688169286700305,fee25_slip5,32.998771955851595,0.9983,1777,"['max_drawdown_pct', 'max_position_fraction']",0.36903735776214863,5.0,0.37370064539379655,True,bollinger_mean_reversion,rsi_bollinger_mr,1d,39.43958061106973,3,0.7475,insufficient_trades,['trade_count=3 < 5']
BTC,99.99999999999152,True,25.0,0.6253125,fee25_slip5,34.605802771442164,0.9991,1137,"['max_drawdown_pct', 'max_position_fraction']",0.5729048896188227,5.0,0.125,True,atr_breakout,breakout_atr,1d,82.79614154691652,1,0.2501,insufficient_trades,['trade_count=1 < 5']
BTC,100.00000000000118,True,25.0,63.81265645227191,fee25_slip5,7.841481816453842,0.0,0,[],0.5921319927762336,5.0,12.762580184010602,False,trend_following,trend_ema_donchian,4h,11.8998993207382,116,25.5251,blocked_costs,['cost_drag_pct=100.00']
BTC,99.99999999999929,True,25.0,59.84730183598908,fee25_slip5,13.35442573043964,0.234,33,['max_position_fraction'],0.377354299184325,5.0,11.969499943951405,False,breakout,breakout_atr,4h,8.649021705500285,108,23.9389,blocked_costs,['cost_drag_pct=100.00']
BTC,100.0,True,25.0,111.9682554702248,fee25_slip5,15.11957056199454,0.0,0,[],-0.6581885406439133,5.0,22.393659425449727,False,mean_reversion,rsi_bollinger_mr,4h,-10.050595606416278,232,44.7873,blocked_risk,['max_drawdown_pct=15.12']
BTC,100.00000000002312,True,25.0,0.5987054914028347,fee25_slip5,30.201233543300553,0.0,0,[],0.7233227625023982,5.0,0.11968125765172033,False,grid,grid,4h,48.14858598775623,3,0.2395,insufficient_trades,['trade_count=3 < 10']
BTC,100.00000000000236,True,25.0,9.491955233916498,fee25_slip5,26.3069712407141,0.9924,2469,"['max_daily_loss_pct', 'max_drawdown_pct', 'max_position_fraction']",0.6349329776016861,5.0,1.898341753388621,True,ema_crossover,trend_ema_donchian,4h,33.76924718442706,19,3.7968,blocked_risk,"['max_drawdown_pct=26.31', 'risk_denial_rate=99.24%', 'safety_stop']"
BTC,99.99999999999899,True,25.0,58.53600913384846,fee25_slip5,14.937762907888855,0.223,31,['max_position_fraction'],0.24153362101691184,5.0,11.707232028945612,False,donchian_breakout,trend_ema_donchian,4h,5.05654669587691,108,23.4144,blocked_costs,['cost_drag_pct=100.00']
BTC,99.99999999999973,True,25.0,98.40824735638174,fee25_slip5,16.875329763148365,0.2472,67,['max_drawdown_pct'],-0.9434774100386072,5.0,19.681644774021038,True,rsi_mean_reversion,rsi_bollinger_mr,4h,-13.687890479903137,204,39.3633,blocked_risk,"['max_drawdown_pct=16.88', 'safety_stop']"
BTC,100.00000000000013,True,25.0,113.72992540912021,fee25_slip5,13.171025749607502,0.0,0,[],-0.4829930371572408,5.0,22.746000464680577,False,bollinger_mean_reversion,rsi_bollinger_mr,4h,-7.494448888033002,232,45.492,blocked_costs,['cost_drag_pct=100.00']
BTC,100.00000000000082,True,25.0,35.88066043444552,fee25_slip5,2.793161141358706,0.0,0,[],-0.8510341935253367,5.0,7.176137267308633,False,atr_breakout,breakout_atr,4h,-2.233511719626995,72,14.3523,blocked_costs,['cost_drag_pct=100.00']
BTC,99.99999999999902,True,25.0,65.24379452809166,fee25_slip5,11.534318665655888,0.0,0,[],-0.5143279402576039,5.0,13.048765439546486,False,trend_following,trend_ema_donchian,1h,-5.215684109713925,172,26.0975,blocked_costs,['cost_drag_pct=100.00']
BTC,99.99999999999875,True,25.0,67.78034686005458,fee25_slip5,11.045535110316756,0.0,0,[],-0.594093971013463,5.0,13.556075013398413,False,breakout,breakout_atr,1h,-5.877086661692329,184,27.1121,blocked_costs,['cost_drag_pct=100.00']
BTC,99.99999999999936,True,25.0,126.47559177671211,fee25_slip5,14.840121502010383,0.0,0,[],-1.8393127197404948,5.0,25.295120638492165,False,mean_reversion,rsi_bollinger_mr,1h,-14.263810227970247,358,50.5902,blocked_costs,['cost_drag_pct=100.00']
BTC,100.0000000000024,True,25.0,1.9136962621909372,fee25_slip5,6.964957783005938,0.0,0,[],0.24496389381435849,5.0,0.3827218825072407,False,grid,grid,1h,2.0345525755164315,11,0.7655,insufficient_trades,['trade_count=11 < 20']
BTC,100.00000000000067,True,25.0,69.81676872246463,fee25_slip5,12.800673113041402,0.0,0,[],-0.6449236260080761,5.0,13.963358904424581,False,ema_crossover,trend_ema_donchian,1h,-6.314039465238147,186,27.9267,blocked_costs,['cost_drag_pct=100.00']
BTC,100.00000000000016,True,25.0,66.30042453038867,fee25_slip5,10.399190499940387,0.0,0,[],-0.5611461704284677,5.0,13.260090969929394,False,donchian_breakout,trend_ema_donchian,1h,-5.530510270176444,180,26.5202,blocked_costs,['cost_drag_pct=100.00']
BTC,99.99999999999932,True,25.0,167.6705387698269,fee25_slip5,19.218267387731373,0.8515,2747,['max_drawdown_pct'],-2.06287060956968,5.0,33.534089107912735,True,rsi_mean_reversion,rsi_bollinger_mr,1h,-17.01023907991648,479,67.0682,blocked_risk,"['max_drawdown_pct=19.22', 'risk_denial_rate=85.15%', 'safety_stop']"
BTC,100.00000000000051,True,25.0,163.57073497218298,fee25_slip5,15.220624849484102,0.4533,393,['max_drawdown_pct'],-2.37422903024694,5.0,32.7141587176185,True,bollinger_mean_reversion,rsi_bollinger_mr,1h,-14.939215231083233,474,65.4283,blocked_risk,"['max_drawdown_pct=15.22', 'risk_denial_rate=45.33%', 'safety_stop']"
BTC,100.00000000000009,True,25.0,52.50731315155983,fee25_slip5,5.366697218131708,0.0,0,[],-2.829327959864521,5.0,10.501464965762324,False,atr_breakout,breakout_atr,1h,-5.366697218131708,144,21.0029,blocked_costs,['cost_drag_pct=100.00']
ETH,100.00000000000287,True,25.0,0.6253124999999999,fee25_slip5,30.210493054175032,0.9989,922,"['max_drawdown_pct', 'max_position_fraction']",0.025491652608782715,5.0,0.12499999999997158,True,trend_following,trend_ema_donchian,1d,-4.65033630230289,1,0.2501,insufficient_trades,['trade_count=1 < 5']
ETH,99.99999999999152,True,25.0,0.6253125,fee25_slip5,31.28871881829804,0.9848,65,"['max_drawdown_pct', 'max_position_fraction']",0.04197705580355176,5.0,0.125,True,breakout,breakout_atr,1d,-3.4463312284711263,1,0.2501,insufficient_trades,['trade_count=1 < 5']
ETH,99.99999999999633,True,25.0,2.909292495803683,fee25_slip5,37.525430024413474,0.9972,1775,"['max_drawdown_pct', 'max_position_fraction']",0.08895318945753573,5.0,0.5817869841697529,True,mean_reversion,rsi_bollinger_mr,1d,-0.6866208900357265,5,1.1637,blocked_risk,"['max_drawdown_pct=37.53', 'risk_denial_rate=99.72%', 'safety_stop']"
ETH,100.00000000000269,True,25.0,2.5307004870761,fee25_slip5,21.80039728100362,0.0909,1,['max_position_fraction'],0.11432608074168805,5.0,0.5061026466724172,False,grid,grid,1d,4.868712299382833,10,1.0123,blocked_risk,['max_drawdown_pct=21.80']
ETH,99.99999999999906,True,25.0,0.6253124999999998,fee25_slip5,32.58971873383127,0.9989,917,"['max_drawdown_pct', 'max_position_fraction']",0.06105527080990769,5.0,0.12499999999994316,True,ema_crossover,trend_ema_donchian,1d,-1.919570691354386,1,0.2501,insufficient_trades,['trade_count=1 < 5']
ETH,99.99999999999152,True,25.0,0.6253125,fee25_slip5,31.28871881829804,0.9848,65,"['max_drawdown_pct', 'max_position_fraction']",0.04197705580355176,5.0,0.125,True,donchian_breakout,trend_ema_donchian,1d,-3.4463312284711263,1,0.2501,insufficient_trades,['trade_count=1 < 5']
ETH,100.00000000000047,True,25.0,1.8705535365501582,fee25_slip5,36.39180060931096,0.9983,1779,"['max_drawdown_pct', 'max_position_fraction']",0.11126133601167366,5.0,0.374048071364399,True,rsi_mean_reversion,rsi_bollinger_mr,1d,2.792524856634691,3,0.7482,insufficient_trades,['trade_count=3 < 5']
ETH,100.00000000000104,True,25.0,11.900110042800414,fee25_slip5,36.93324698567304,0.9845,1338,"['max_drawdown_pct', 'max_position_fraction']",0.14820811311102544,5.0,2.3799385984243884,True,bollinger_mean_reversion,rsi_bollinger_mr,1d,7.231194622450903,21,4.76,blocked_risk,"['max_drawdown_pct=36.93', 'risk_denial_rate=98.45%', 'safety_stop']"
ETH,99.99999999999946,True,25.0,5.446677768428821,fee25_slip5,29.686802827909535,0.99,892,"['max_drawdown_pct', 'max_position_fraction']",0.0779291044785049,5.0,1.0892666823850163,True,atr_breakout,breakout_atr,1d,0.6988373237564247,9,2.1787,blocked_risk,"['max_drawdown_pct=29.69', 'risk_denial_rate=99.00%', 'safety_stop']"
ETH,100.0000000000006,True,25.0,48.959446659934244,fee25_slip5,19.740891561446574,0.8609,582,"['max_daily_loss_pct', 'max_drawdown_pct', 'max_position_fraction']",0.24790678824470663,5.0,9.791920665263973,True,trend_following,trend_ema_donchian,4h,6.658174492880062,94,19.5838,blocked_risk,"['max_drawdown_pct=19.74', 'risk_denial_rate=86.09%', 'safety_stop']"
ETH,99.99999999999943,True,25.0,56.23514543174092,fee25_slip5,21.0790689991119,0.2483,36,"['max_drawdown_pct', 'max_position_fraction']",-0.04377946171162402,5.0,11.246994502320973,True,breakout,breakout_atr,4h,-2.6921441190180757,109,22.4941,blocked_risk,"['max_drawdown_pct=21.08', 'safety_stop']"
ETH,100.00000000000047,True,25.0,98.55196301138588,fee25_slip5,20.129618736072082,0.7473,624,['max_drawdown_pct'],-0.7709958485349913,5.0,19.710346385871333,True,mean_reversion,rsi_bollinger_mr,4h,-17.1650216032697,211,39.4208,blocked_risk,"['max_drawdown_pct=20.13', 'risk_denial_rate=74.73%', 'safety_stop']"
ETH,100.00000000000584,True,25.0,2.123559447588597,fee25_slip5,14.222313897459326,0.0,0,[],0.10208207460684367,5.0,0.424687114325522,False,grid,grid,4h,1.564810893780907,9,0.8494,insufficient_trades,['trade_count=9 < 10']
ETH,100.00000000000135,True,25.0,52.13516713438341,fee25_slip5,21.981994059259456,0.913,1091,"['max_daily_loss_pct', 'max_drawdown_pct', 'max_position_fraction']",-0.03547678774162068,5.0,10.42704166058806,True,ema_crossover,trend_ema_donchian,4h,-2.962735909533353,104,20.8541,blocked_risk,"['max_drawdown_pct=21.98', 'risk_denial_rate=91.30%', 'safety_stop']"
ETH,100.00000000000135,True,25.0,54.76470061824462,fee25_slip5,19.93287433650285,0.2357,33,"['max_drawdown_pct', 'max_position_fraction']",-0.06393234366647105,5.0,10.952903988366785,True,donchian_breakout,trend_ema_donchian,4h,-3.279205958371392,107,21.9059,blocked_risk,"['max_drawdown_pct=19.93', 'safety_stop']"
ETH,99.99999999999984,True,25.0,61.32186730513765,fee25_slip5,24.96123695936189,0.9444,2226,['max_drawdown_pct'],-1.0521935897358632,5.0,12.264312873091143,True,rsi_mean_reversion,rsi_bollinger_mr,4h,-23.40404660141959,131,24.5287,blocked_risk,"['max_drawdown_pct=24.96', 'risk_denial_rate=94.44%', 'safety_stop']"
ETH,100.00000000000064,True,25.0,100.27980132705814,fee25_slip5,20.611900389285374,0.7691,703,['max_drawdown_pct'],-0.7107760265796893,5.0,20.05591692025294,True,bollinger_mean_reversion,rsi_bollinger_mr,4h,-16.046296880614943,211,40.1119,blocked_risk,"['max_drawdown_pct=20.61', 'risk_denial_rate=76.91%', 'safety_stop']"
ETH,99.99999999999987,True,25.0,34.23945220920211,fee25_slip5,1.4454557489316922,0.0,0,[],0.32602443258416536,5.0,6.847904299628965,False,atr_breakout,breakout_atr,4h,1.4343800394421122,68,13.6958,blocked_costs,['cost_drag_pct=100.00']
ETH,99.99999999999926,True,25.0,61.79496182166464,fee25_slip5,11.516363934534825,0.0,0,[],-0.3686760508062294,5.0,12.358997082841611,False,trend_following,trend_ema_donchian,1h,-5.52799193989838,166,24.718,blocked_costs,['cost_drag_pct=100.00']
ETH,100.00000000000165,True,25.0,63.721636022979396,fee25_slip5,9.800255302622885,0.0,0,[],-0.11901723951465656,5.0,12.7443414157716,False,breakout,breakout_atr,1h,-1.962126845100545,170,25.4887,blocked_costs,['cost_drag_pct=100.00']
ETH,99.99999999999972,True,25.0,109.13461271053389,fee25_slip5,18.064701793346636,0.8891,2494,"['max_drawdown_pct', 'max_trades_per_day']",-1.33055471343873,5.0,21.82689161639236,True,mean_reversion,rsi_bollinger_mr,1h,-15.719593556120845,311,43.6538,blocked_risk,"['max_drawdown_pct=18.06', 'risk_denial_rate=88.91%', 'safety_stop']"
ETH,100.00000000000455,True,25.0,3.5761132712437593,fee25_slip5,11.403238126485416,0.0,0,[],-0.05933701695621601,5.0,0.7151996250186201,False,grid,grid,1h,-1.0548012900894037,23,1.4304,blocked_costs,['cost_drag_pct=100.00']
ETH,100.00000000000058,True,25.0,67.16188665490455,fee25_slip5,15.065425954332582,0.8455,1018,['max_drawdown_pct'],-0.9112382337802842,5.0,13.432368536443349,True,ema_crossover,trend_ema_donchian,1h,-11.577239991768785,186,26.8648,blocked_risk,"['max_drawdown_pct=15.07', 'risk_denial_rate=84.55%', 'safety_stop']"
ETH,99.99999999999967,True,25.0,63.53660791680681,fee25_slip5,9.93114098614218,0.0,0,[],-0.1626031312169395,5.0,12.707334305299895,False,donchian_breakout,trend_ema_donchian,1h,-2.535618300881788,170,25.4146,blocked_costs,['cost_drag_pct=100.00']
ETH,100.00000000000054,True,25.0,123.53881567058525,fee25_slip5,17.160384141088464,0.7674,1194,['max_drawdown_pct'],-1.497592784548135,5.0,24.707763405026725,True,rsi_mean_reversion,rsi_bollinger_mr,1h,-14.716292925343625,362,49.4155,blocked_risk,"['max_drawdown_pct=17.16', 'risk_denial_rate=76.74%', 'safety_stop']"
ETH,99.99999999999999,True,25.0,143.40435839980324,fee25_slip5,16.488134412807444,0.5314,474,['max_drawdown_pct'],-1.5880096512070672,5.0,28.680877940445527,True,bollinger_mean_reversion,rsi_bollinger_mr,1h,-14.704328343631756,418,57.3617,blocked_risk,"['max_drawdown_pct=16.49', 'risk_denial_rate=53.14%', 'safety_stop']"
ETH,100.00000000000003,True,25.0,40.829870884671564,fee25_slip5,3.5549288808703325,0.0,0,[],-1.2896484892990983,5.0,8.165979609273904,False,atr_breakout,breakout_atr,1h,-2.7266488459812876,110,16.3319,blocked_costs,['cost_drag_pct=100.00']
SOL,99.99999999999152,True,25.0,0.6253125,fee25_slip5,67.01196088945011,0.9989,907,"['max_drawdown_pct', 'max_position_fraction']",0.2822180179779799,5.0,0.125,True,trend_following,trend_ema_donchian,1d,31.345951485723756,1,0.2501,insufficient_trades,['trade_count=1 < 5']
SOL,99.99999999999152,True,25.0,0.6253125,fee25_slip5,67.50565376204369,0.9867,74,['max_drawdown_pct'],0.2871161960772772,5.0,0.125,True,breakout,breakout_atr,1d,32.73712855840408,1,0.2501,insufficient_trades,['trade_count=1 < 5']
SOL,99.99999999999733,True,25.0,1.8650103176097135,fee25_slip5,73.44312085166523,0.9983,1780,"['max_drawdown_pct', 'max_position_fraction']",0.348187068435646,5.0,0.3729390943508122,True,mean_reversion,rsi_bollinger_mr,1d,53.489796910428325,3,0.746,insufficient_trades,['trade_count=3 < 5']
SOL,99.9999999999883,True,25.0,0.4948186576132104,fee25_slip5,67.25689896032016,0.8182,9,"['max_drawdown_pct', 'max_position_fraction']",0.3114227746713671,5.0,0.09891427438543587,True,grid,grid,1d,41.251313160595124,2,0.1979,insufficient_trades,['trade_count=2 < 5']
SOL,99.99999999999878,True,25.0,1.662824854173469,fee25_slip5,67.50565376204369,0.9967,919,"['max_drawdown_pct', 'max_position_fraction']",0.25976552271134296,5.0,0.3324898474702991,True,ema_crossover,trend_ema_donchian,1d,23.57113932934635,3,0.6651,insufficient_trades,['trade_count=3 < 5']
SOL,99.99999999999152,True,25.0,0.6253125,fee25_slip5,67.50565376204369,0.9865,73,['max_drawdown_pct'],0.2871161960772772,5.0,0.125,True,donchian_breakout,trend_ema_donchian,1d,32.73712855840408,1,0.2501,insufficient_trades,['trade_count=1 < 5']
SOL,99.99999999999733,True,25.0,1.8650103176097135,fee25_slip5,75.6710447746859,0.9983,1777,"['max_drawdown_pct', 'max_position_fraction']",0.37412231364800974,5.0,0.3729390943508122,True,rsi_mean_reversion,rsi_bollinger_mr,1d,64.67593451981713,3,0.746,insufficient_trades,['trade_count=3 < 5']
SOL,99.99999999999733,True,25.0,1.8650103176097135,fee25_slip5,73.44312085166523,0.9983,1780,"['max_drawdown_pct', 'max_position_fraction']",0.348187068435646,5.0,0.3729390943508122,True,bollinger_mean_reversion,rsi_bollinger_mr,1d,53.489796910428325,3,0.746,insufficient_trades,['trade_count=3 < 5']
SOL,100.00000000000287,True,25.0,0.6253124999999999,fee25_slip5,59.397572049939996,0.9994,1630,"['max_drawdown_pct', 'max_position_fraction']",0.2107834896738313,5.0,0.12499999999997158,True,atr_breakout,breakout_atr,1d,14.607582562557218,1,0.2501,insufficient_trades,['trade_count=1 < 5']
SOL,100.00000000000135,True,25.0,4.7550548417344976,fee25_slip5,54.889826068574564,0.9969,2872,"['max_daily_loss_pct', 'max_drawdown_pct', 'max_position_fraction']",0.5631522945271666,5.0,0.9509730000374361,True,trend_following,trend_ema_donchian,4h,59.20464983284458,9,1.902,insufficient_trades,['trade_count=9 < 10']
SOL,100.000000000004,True,25.0,6.74924592664824,fee25_slip5,55.511766049419556,0.9465,230,"['max_daily_loss_pct', 'max_drawdown_pct', 'max_position_fraction']",0.5641275364517194,5.0,1.349808012476899,True,breakout,breakout_atr,4h,59.7813959959949,13,2.6997,blocked_risk,"['max_drawdown_pct=55.51', 'risk_denial_rate=94.65%', 'safety_stop']"
SOL,100.00000000000118,True,25.0,127.80561596405155,fee25_slip5,16.015656949819338,0.0,0,[],-0.1646783006742217,5.0,25.561102212246254,False,mean_reversion,rsi_bollinger_mr,4h,-5.798945250186625,255,51.1222,blocked_risk,['max_drawdown_pct=16.02']
SOL,100.00000000000766,True,25.0,1.9071009056334183,fee25_slip5,3.3351183428324993,0.0,0,[],-0.8726972077810803,5.0,0.38141258341055106,False,grid,grid,4h,-3.26793776953798,8,0.7628,insufficient_trades,['trade_count=8 < 10']
SOL,100.00000000000075,True,25.0,7.79356763948276,fee25_slip5,55.31261803737735,0.9946,2746,"['max_daily_loss_pct', 'max_drawdown_pct', 'max_position_fraction']",0.5696322562892719,5.0,1.5586755917686617,True,ema_crossover,trend_ema_donchian,4h,60.892842277162615,15,3.1174,blocked_risk,"['max_drawdown_pct=55.31', 'risk_denial_rate=99.46%', 'safety_stop']"
SOL,100.000000000004,True,25.0,6.74924592664824,fee25_slip5,55.511766049419556,0.9458,227,"['max_daily_loss_pct', 'max_drawdown_pct', 'max_position_fraction']",0.5641275364517194,5.0,1.349808012476899,True,donchian_breakout,trend_ema_donchian,4h,59.7813959959949,13,2.6997,blocked_risk,"['max_drawdown_pct=55.51', 'risk_denial_rate=94.58%', 'safety_stop']"
SOL,100.00000000000024,True,25.0,97.59423771545471,fee25_slip5,20.08550981012754,0.7582,624,['max_drawdown_pct'],-0.42726907505229267,5.0,19.518811588301162,True,rsi_mean_reversion,rsi_bollinger_mr,4h,-12.743371893181074,199,39.0377,blocked_risk,"['max_drawdown_pct=20.09', 'risk_denial_rate=75.82%', 'safety_stop']"
SOL,100.00000000000047,True,25.0,123.36314846920934,fee25_slip5,14.216109148232386,0.0,0,[],-0.022380906688099875,5.0,24.672615412897272,False,bollinger_mean_reversion,rsi_bollinger_mr,4h,-1.830697408200831,247,49.3453,blocked_costs,['cost_drag_pct=100.00']
SOL,100.00000000000135,True,25.0,33.482162989504594,fee25_slip5,5.666659229898677,0.0,0,[],-1.243073001241078,5.0,6.696431065344029,False,atr_breakout,breakout_atr,4h,-4.630881876197248,68,13.3929,blocked_costs,['cost_drag_pct=100.00']
SOL,99.99999999999808,True,25.0,66.44422154116171,fee25_slip5,11.973395351514624,0.0,0,[],-0.16596073220749294,5.0,13.288855200647674,False,trend_following,trend_ema_donchian,1h,-3.6163409326057945,174,26.5777,blocked_costs,['cost_drag_pct=100.00']
